cnpj,id_deputado,valor_doado,exportadora,nome_deputado,partido_deputado,uf_deputado,razao_social,capital_social,uf,porte,cnae_tipo,cnae_codigo,cnae_descricao
17251379000105,150418,2228,nao,MÁRCIO MARINHO,PRB,BA,NATALINO JORGE SANTOS VIEIRA,10,BA,1,cnae_secundario,4321500,Instalação e manutenção elétrica
17251379000105,150418,2228,nao,MÁRCIO MARINHO,PRB,BA,NATALINO JORGE SANTOS VIEIRA,10,BA,1,cnae_secundario,9511800,Reparação e manutenção de computadores e de equipamentos periféricos
17251379000105,150418,2228,nao,MÁRCIO MARINHO,PRB,BA,NATALINO JORGE SANTOS VIEIRA,10,BA,1,cnae_secundario,8299799,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
34085779000107,150418,2000,nao,MÁRCIO MARINHO,PRB,BA,VF DE ANDRADE LOCACAO DE VEICULOS EIRELI,88000,BA,3,cnae_fiscal,7711000,
34085779000107,150418,2000,nao,MÁRCIO MARINHO,PRB,BA,VF DE ANDRADE LOCACAO DE VEICULOS EIRELI,88000,BA,3,cnae_secundario,4923002,Serviço de transporte de passageiros - locação de automóveis com motorista
66455536000100,150418,13200,nao,MÁRCIO MARINHO,PRB,BA,EMPRESA DE TRANSPORTES APOTEOSE LTDA,6000000,MG,5,cnae_fiscal,4930202,
66455536000100,150418,13200,nao,MÁRCIO MARINHO,PRB,BA,EMPRESA DE TRANSPORTES APOTEOSE LTDA,6000000,MG,5,cnae_secundario,9511800,Reparação e manutenção de computadores e de equipamentos periféricos
66455536000100,150418,13200,nao,MÁRCIO MARINHO,PRB,BA,EMPRESA DE TRANSPORTES APOTEOSE LTDA,6000000,MG,5,cnae_secundario,8211300,Serviços combinados de escritório e apoio administrativo
66455536000100,150418,13200,nao,MÁRCIO MARINHO,PRB,BA,EMPRESA DE TRANSPORTES APOTEOSE LTDA,6000000,MG,5,cnae_secundario,8129000,Atividades de limpeza não especificadas anteriormente
66455536000100,150418,13200,nao,MÁRCIO MARINHO,PRB,BA,EMPRESA DE TRANSPORTES APOTEOSE LTDA,6000000,MG,5,cnae_secundario,7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes"
66455536000100,150418,13200,nao,MÁRCIO MARINHO,PRB,BA,EMPRESA DE TRANSPORTES APOTEOSE LTDA,6000000,MG,5,cnae_secundario,7711000,Locação de automóveis sem condutor
66455536000100,150418,13200,nao,MÁRCIO MARINHO,PRB,BA,EMPRESA DE TRANSPORTES APOTEOSE LTDA,6000000,MG,5,cnae_secundario,7420005,Serviços de microfilmagem
66455536000100,150418,13200,nao,MÁRCIO MARINHO,PRB,BA,EMPRESA DE TRANSPORTES APOTEOSE LTDA,6000000,MG,5,cnae_secundario,7112000,Serviços de engenharia
66455536000100,150418,13200,nao,MÁRCIO MARINHO,PRB,BA,EMPRESA DE TRANSPORTES APOTEOSE LTDA,6000000,MG,5,cnae_secundario,6810202,Aluguel de imóveis próprios
66455536000100,150418,13200,nao,MÁRCIO MARINHO,PRB,BA,EMPRESA DE TRANSPORTES APOTEOSE LTDA,6000000,MG,5,cnae_secundario,6311900,"Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na Internet"
66455536000100,150418,13200,nao,MÁRCIO MARINHO,PRB,BA,EMPRESA DE TRANSPORTES APOTEOSE LTDA,6000000,MG,5,cnae_secundario,6209100,"Suporte técnico, manutenção e outros serviços em tecnologia da informação"
66455536000100,150418,13200,nao,MÁRCIO MARINHO,PRB,BA,EMPRESA DE TRANSPORTES APOTEOSE LTDA,6000000,MG,5,cnae_secundario,5250805,Operador de transporte multimodal - OTM
66455536000100,150418,13200,nao,MÁRCIO MARINHO,PRB,BA,EMPRESA DE TRANSPORTES APOTEOSE LTDA,6000000,MG,5,cnae_secundario,4930203,Transporte rodoviário de produtos perigosos
66455536000100,150418,13200,nao,MÁRCIO MARINHO,PRB,BA,EMPRESA DE TRANSPORTES APOTEOSE LTDA,6000000,MG,5,cnae_secundario,4930201,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal"
66455536000100,150418,13200,nao,MÁRCIO MARINHO,PRB,BA,EMPRESA DE TRANSPORTES APOTEOSE LTDA,6000000,MG,5,cnae_secundario,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática
66455536000100,150418,13200,nao,MÁRCIO MARINHO,PRB,BA,EMPRESA DE TRANSPORTES APOTEOSE LTDA,6000000,MG,5,cnae_secundario,4687703,Comércio atacadista de resíduos e sucatas metálicos
66455536000100,150418,13200,nao,MÁRCIO MARINHO,PRB,BA,EMPRESA DE TRANSPORTES APOTEOSE LTDA,6000000,MG,5,cnae_secundario,4520002,Serviços de lanternagem ou funilaria e pintura de veículos automotores
00676262000170,160535,95000,nao,MARCON,PT,RS,PARTIDO DOS TRABALHADORES,0,DF,5,cnae_fiscal,9492800,
01570898000104,160535,5000,nao,MARCON,PT,RS,ADVOCACIA GARIBALDI-ASSESSORIA JURIDICA,0,RS,3,cnae_fiscal,6911701,
03820972000110,160535,5000,nao,MARCON,PT,RS,SALVADORI INCORPORACOES E PARTICIPACOES LTDA.,10860000,RS,5,cnae_fiscal,4110700,
03820972000110,160535,5000,nao,MARCON,PT,RS,SALVADORI INCORPORACOES E PARTICIPACOES LTDA.,10860000,RS,5,cnae_secundario,7020400,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica"
03820972000110,160535,5000,nao,MARCON,PT,RS,SALVADORI INCORPORACOES E PARTICIPACOES LTDA.,10860000,RS,5,cnae_secundario,6821801,Corretagem na compra e venda e avaliação de imóveis
03820972000110,160535,5000,nao,MARCON,PT,RS,SALVADORI INCORPORACOES E PARTICIPACOES LTDA.,10860000,RS,5,cnae_secundario,6810202,Aluguel de imóveis próprios
03820972000110,160535,5000,nao,MARCON,PT,RS,SALVADORI INCORPORACOES E PARTICIPACOES LTDA.,10860000,RS,5,cnae_secundario,6462000,Holdings de instituições não financeiras
03820972000110,160535,5000,nao,MARCON,PT,RS,SALVADORI INCORPORACOES E PARTICIPACOES LTDA.,10860000,RS,5,cnae_secundario,6821802,Corretagem no aluguel de imóveis
03820972000110,160535,5000,nao,MARCON,PT,RS,SALVADORI INCORPORACOES E PARTICIPACOES LTDA.,10860000,RS,5,cnae_secundario,4511101,"Comércio a varejo de automóveis, camionetas e utilitários novos"
03820972000110,160535,5000,nao,MARCON,PT,RS,SALVADORI INCORPORACOES E PARTICIPACOES LTDA.,10860000,RS,5,cnae_secundario,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados"
03820972000110,160535,5000,nao,MARCON,PT,RS,SALVADORI INCORPORACOES E PARTICIPACOES LTDA.,10860000,RS,5,cnae_secundario,7711000,Locação de automóveis sem condutor
03820972000110,160535,5000,nao,MARCON,PT,RS,SALVADORI INCORPORACOES E PARTICIPACOES LTDA.,10860000,RS,5,cnae_secundario,6822600,Gestão e administração da propriedade imobiliária
03820972000110,160535,5000,nao,MARCON,PT,RS,SALVADORI INCORPORACOES E PARTICIPACOES LTDA.,10860000,RS,5,cnae_secundario,6810201,Compra e venda de imóveis próprios
03820972000110,160535,5000,nao,MARCON,PT,RS,SALVADORI INCORPORACOES E PARTICIPACOES LTDA.,10860000,RS,5,cnae_secundario,4399101,Administração de obras
09158160000138,160535,5000,nao,MARCON,PT,RS,"3SB - INCORPORACAO, ADMINISTRACAO E LOGISTICA LTDA",10000000,RS,5,cnae_fiscal,6810202,
09158160000138,160535,5000,nao,MARCON,PT,RS,"3SB - INCORPORACAO, ADMINISTRACAO E LOGISTICA LTDA",10000000,RS,5,cnae_secundario,5250804,Organização logística do transporte de carga
09158160000138,160535,5000,nao,MARCON,PT,RS,"3SB - INCORPORACAO, ADMINISTRACAO E LOGISTICA LTDA",10000000,RS,5,cnae_secundario,8111700,"Serviços combinados para apoio a edifícios, exceto condomínios prediais"
09158160000138,160535,5000,nao,MARCON,PT,RS,"3SB - INCORPORACAO, ADMINISTRACAO E LOGISTICA LTDA",10000000,RS,5,cnae_secundario,6822600,Gestão e administração da propriedade imobiliária
09158160000138,160535,5000,nao,MARCON,PT,RS,"3SB - INCORPORACAO, ADMINISTRACAO E LOGISTICA LTDA",10000000,RS,5,cnae_secundario,4120400,Construção de edifícios
09158160000138,160535,5000,nao,MARCON,PT,RS,"3SB - INCORPORACAO, ADMINISTRACAO E LOGISTICA LTDA",10000000,RS,5,cnae_secundario,4399101,Administração de obras
09158160000138,160535,5000,nao,MARCON,PT,RS,"3SB - INCORPORACAO, ADMINISTRACAO E LOGISTICA LTDA",10000000,RS,5,cnae_secundario,4110700,Incorporação de empreendimentos imobiliários
09158160000138,160535,5000,nao,MARCON,PT,RS,"3SB - INCORPORACAO, ADMINISTRACAO E LOGISTICA LTDA",10000000,RS,5,cnae_secundario,4511101,"Comércio a varejo de automóveis, camionetas e utilitários novos"
09158160000138,160535,5000,nao,MARCON,PT,RS,"3SB - INCORPORACAO, ADMINISTRACAO E LOGISTICA LTDA",10000000,RS,5,cnae_secundario,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados"
09158160000138,160535,5000,nao,MARCON,PT,RS,"3SB - INCORPORACAO, ADMINISTRACAO E LOGISTICA LTDA",10000000,RS,5,cnae_secundario,6810201,Compra e venda de imóveis próprios
09158160000138,160535,5000,nao,MARCON,PT,RS,"3SB - INCORPORACAO, ADMINISTRACAO E LOGISTICA LTDA",10000000,RS,5,cnae_secundario,6821801,Corretagem na compra e venda e avaliação de imóveis
09158160000138,160535,5000,nao,MARCON,PT,RS,"3SB - INCORPORACAO, ADMINISTRACAO E LOGISTICA LTDA",10000000,RS,5,cnae_secundario,5211701,Armazéns gerais - emissão de warrant
09158160000138,160535,5000,nao,MARCON,PT,RS,"3SB - INCORPORACAO, ADMINISTRACAO E LOGISTICA LTDA",10000000,RS,5,cnae_secundario,7711000,Locação de automóveis sem condutor
09158160000138,160535,5000,nao,MARCON,PT,RS,"3SB - INCORPORACAO, ADMINISTRACAO E LOGISTICA LTDA",10000000,RS,5,cnae_secundario,6821802,Corretagem no aluguel de imóveis
13524791000109,160535,750,nao,MARCON,PT,RS,JORGE LUIZ DE QUADROS,40000,DF,1,cnae_fiscal,8299799,
91662783000124,160535,5000,nao,MARCON,PT,RS,PREMAR EMPREENDIMENTOS IMOBILIARIOS LTDA,251559,RS,5,cnae_fiscal,4110700,
91662783000124,160535,5000,nao,MARCON,PT,RS,PREMAR EMPREENDIMENTOS IMOBILIARIOS LTDA,251559,RS,5,cnae_secundario,4399199,Serviços especializados para construção não especificados anteriormente
91662783000124,160535,5000,nao,MARCON,PT,RS,PREMAR EMPREENDIMENTOS IMOBILIARIOS LTDA,251559,RS,5,cnae_secundario,6810203,Loteamento de imóveis próprios
91662783000124,160535,5000,nao,MARCON,PT,RS,PREMAR EMPREENDIMENTOS IMOBILIARIOS LTDA,251559,RS,5,cnae_secundario,6810201,Compra e venda de imóveis próprios
97543592000120,160535,1000,nao,MARCON,PT,RS,MARLON LUIS CARDOSO,1,RS,1,cnae_fiscal,8599603,
97543592000120,160535,1000,nao,MARCON,PT,RS,MARLON LUIS CARDOSO,1,RS,1,cnae_secundario,8599699,Outras atividades de ensino não especificadas anteriormente
16847535000132,171619,150751.33,nao,MARGARIDA SALOMÃO,PT,MG,PARTIDO DOS TRABALHADORES PT,0,MG,5,cnae_fiscal,9492800,
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_fiscal,2423702,
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,8219999,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,8211300,Serviços combinados de escritório e apoio administrativo
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes"
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,7210000,Pesquisa e desenvolvimento experimental em ciências físicas e naturais
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,7020400,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica"
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,6399200,Outras atividades de prestação de serviços de informação não especificadas anteriormente
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,5231102,Atividades do Operador Portuário
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,5211701,Armazéns gerais - emissão de warrant
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,5030101,Navegação de apoio marítimo
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,4789099,Comércio varejista de outros produtos não especificados anteriormente
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,4744099,Comércio varejista de materiais de construção em geral
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,4744005,Comércio varejista de materiais de construção não especificados anteriormente
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,4689301,"Comércio atacadista de produtos da extração mineral, exceto combustíveis"
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,4687703,Comércio atacadista de resíduos e sucatas metálicos
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,4685100,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção"
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,4679699,Comércio atacadista de materiais de construção em geral
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,4679604,Comércio atacadista especializado de materiais de construção não especificados anteriormente
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,4672900,Comércio atacadista de ferragens e ferramentas
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,4619200,Representantes comerciais e agentes do comércio de mercadorias em geral não especializado
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,4613300,"Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens"
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,3831999,"Recuperação de materiais metálicos, exceto alumínio"
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,3513100,Comércio atacadista de energia elétrica
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,3511501,Geração de energia elétrica
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,2599399,Fabricação de outros produtos de metal não especificados anteriormente
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,2599302,Serviço de corte e dobra de metais
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,2592602,"Fabricação de produtos de trefilados de metal, exceto padronizados"
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,2431800,Produção de tubos de aço com costura
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,2424502,"Produção de relaminados, trefilados e perfilados de aço, exceto arames"
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,2424501,Produção de arames de aço
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,2422901,"Produção de laminados planos de aço ao carbono, revestidos ou não"
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,1610203,Serrarias com desdobramento de madeira em bruto
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,990401,Atividades de apoio à extração de minério de ferro
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,710302,"Pelotização, sinterização e outros beneficiamentos de minério de ferro"
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,710301,Extração de minério de ferro
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,230600,Atividades de apoio à produção florestal
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,210108,Produção de carvão vegetal - florestas plantadas
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,210107,Extração de madeira em florestas plantadas
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,210106,Cultivo de mudas em viveiros florestais
17469701000177,171619,30000,sim,MARGARIDA SALOMÃO,PT,MG,ARCELORMITTAL BRASIL S.A.,13021834341.26,MG,5,cnae_secundario,210101,Cultivo de eucalipto
17745613000150,171619,10000,nao,MARGARIDA SALOMÃO,PT,MG,SUPERMERCADO BAHAMAS S/A,100000000,MG,5,cnae_fiscal,4691500,
17745613000150,171619,10000,nao,MARGARIDA SALOMÃO,PT,MG,SUPERMERCADO BAHAMAS S/A,100000000,MG,5,cnae_secundario,8211300,Serviços combinados de escritório e apoio administrativo
17745613000150,171619,10000,nao,MARGARIDA SALOMÃO,PT,MG,SUPERMERCADO BAHAMAS S/A,100000000,MG,5,cnae_secundario,6822600,Gestão e administração da propriedade imobiliária
17745613000150,171619,10000,nao,MARGARIDA SALOMÃO,PT,MG,SUPERMERCADO BAHAMAS S/A,100000000,MG,5,cnae_secundario,6619302,Correspondentes de instituições financeiras
17745613000150,171619,10000,nao,MARGARIDA SALOMÃO,PT,MG,SUPERMERCADO BAHAMAS S/A,100000000,MG,5,cnae_secundario,5611203,"Lanchonetes, casas de chá, de sucos e similares"
17745613000150,171619,10000,nao,MARGARIDA SALOMÃO,PT,MG,SUPERMERCADO BAHAMAS S/A,100000000,MG,5,cnae_secundario,5223100,Estacionamento de veículos
17745613000150,171619,10000,nao,MARGARIDA SALOMÃO,PT,MG,SUPERMERCADO BAHAMAS S/A,100000000,MG,5,cnae_secundario,4789002,Comércio varejista de plantas e flores naturais
17745613000150,171619,10000,nao,MARGARIDA SALOMÃO,PT,MG,SUPERMERCADO BAHAMAS S/A,100000000,MG,5,cnae_secundario,4723700,Comércio varejista de bebidas
17745613000150,171619,10000,nao,MARGARIDA SALOMÃO,PT,MG,SUPERMERCADO BAHAMAS S/A,100000000,MG,5,cnae_secundario,4722902,Peixaria
17745613000150,171619,10000,nao,MARGARIDA SALOMÃO,PT,MG,SUPERMERCADO BAHAMAS S/A,100000000,MG,5,cnae_secundario,4722901,Comércio varejista de carnes - açougues
17745613000150,171619,10000,nao,MARGARIDA SALOMÃO,PT,MG,SUPERMERCADO BAHAMAS S/A,100000000,MG,5,cnae_secundario,4721102,Padaria e confeitaria com predominância de revenda
17745613000150,171619,10000,nao,MARGARIDA SALOMÃO,PT,MG,SUPERMERCADO BAHAMAS S/A,100000000,MG,5,cnae_secundario,4711302,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados"
17745613000150,171619,10000,nao,MARGARIDA SALOMÃO,PT,MG,SUPERMERCADO BAHAMAS S/A,100000000,MG,5,cnae_secundario,1091102,Fabricação de produtos de padaria e confeitaria com predominância de produção própria
20576635000149,171619,2150,nao,MARGARIDA SALOMÃO,PT,MG,ELEICAO 2014 JOSUE CHRISTIANO GOMES DA SILVA SENADOR,0,MG,5,cnae_fiscal,9492800,
20581788000184,171619,575,nao,MARGARIDA SALOMÃO,PT,MG,ELEICAO 2014 MARILIA APARECIDA CAMPOS DEPUTADO ESTADUAL,0,MG,5,cnae_fiscal,9492800,
20581797000175,171619,2000,nao,MARGARIDA SALOMÃO,PT,MG,ELEICAO 2014 CARLOS MAGNO RIBEIRO COSTA DEPUTADO ESTADUAL,0,MG,5,cnae_fiscal,9492800,
20609045000175,171619,12156.53,nao,MARGARIDA SALOMÃO,PT,MG,ELEICAO 2014 COMITE FINANCEIRO MG UNICO PT,0,MG,5,cnae_fiscal,9492800,
00391648000136,74398,10000,nao,MARIA DO ROSÁRIO,PT,RS,ODONE RODRIGUES INVESTIMENTOS IMOBILIARIOS LTDA.,100000,RS,5,cnae_fiscal,6810201,
00391648000136,74398,10000,nao,MARIA DO ROSÁRIO,PT,RS,ODONE RODRIGUES INVESTIMENTOS IMOBILIARIOS LTDA.,100000,RS,5,cnae_secundario,4744099,Comércio varejista de materiais de construção em geral
00391648000136,74398,10000,nao,MARIA DO ROSÁRIO,PT,RS,ODONE RODRIGUES INVESTIMENTOS IMOBILIARIOS LTDA.,100000,RS,5,cnae_secundario,4110700,Incorporação de empreendimentos imobiliários
00391648000136,74398,10000,nao,MARIA DO ROSÁRIO,PT,RS,ODONE RODRIGUES INVESTIMENTOS IMOBILIARIOS LTDA.,100000,RS,5,cnae_secundario,6810202,Aluguel de imóveis próprios
00391648000136,74398,10000,nao,MARIA DO ROSÁRIO,PT,RS,ODONE RODRIGUES INVESTIMENTOS IMOBILIARIOS LTDA.,100000,RS,5,cnae_secundario,4120400,Construção de edifícios
00391648000136,74398,10000,nao,MARIA DO ROSÁRIO,PT,RS,ODONE RODRIGUES INVESTIMENTOS IMOBILIARIOS LTDA.,100000,RS,5,cnae_secundario,4619200,Representantes comerciais e agentes do comércio de mercadorias em geral não especializado
00391648000136,74398,10000,nao,MARIA DO ROSÁRIO,PT,RS,ODONE RODRIGUES INVESTIMENTOS IMOBILIARIOS LTDA.,100000,RS,5,cnae_secundario,6821801,Corretagem na compra e venda e avaliação de imóveis
00676262000170,74398,223250,nao,MARIA DO ROSÁRIO,PT,RS,PARTIDO DOS TRABALHADORES,0,DF,5,cnae_fiscal,9492800,
00940956000173,74398,10000,sim,MARIA DO ROSÁRIO,PT,RS,COMIL ONIBUS S.A.,30000000,RS,5,cnae_fiscal,2930102,
00940956000173,74398,10000,sim,MARIA DO ROSÁRIO,PT,RS,COMIL ONIBUS S.A.,30000000,RS,5,cnae_secundario,6499902,Sociedades de investimento
00940956000173,74398,10000,sim,MARIA DO ROSÁRIO,PT,RS,COMIL ONIBUS S.A.,30000000,RS,5,cnae_secundario,9411100,Atividades de organizações associativas patronais e empresariais
00940956000173,74398,10000,sim,MARIA DO ROSÁRIO,PT,RS,COMIL ONIBUS S.A.,30000000,RS,5,cnae_secundario,4511106,Comércio por atacado de ônibus e micro-ônibus novos e usados
00940956000173,74398,10000,sim,MARIA DO ROSÁRIO,PT,RS,COMIL ONIBUS S.A.,30000000,RS,5,cnae_secundario,4512901,Representantes comerciais e agentes do comércio de veículos automotores
00940956000173,74398,10000,sim,MARIA DO ROSÁRIO,PT,RS,COMIL ONIBUS S.A.,30000000,RS,5,cnae_secundario,2949299,Fabricação de outras peças e acessórios para veículos automotores não especificadas anteriormente
01109184000438,74398,1.2999999999999998,sim,MARIA DO ROSÁRIO,PT,RS,UNIVERSO ONLINE S/A,0,SP,5,cnae_fiscal,6319400,
01109184000438,74398,1.2999999999999998,sim,MARIA DO ROSÁRIO,PT,RS,UNIVERSO ONLINE S/A,0,SP,5,cnae_secundario,6190601,Provedores de acesso às redes de comunicações
02301582000171,74398,10000,sim,MARIA DO ROSÁRIO,PT,RS,IRIZAR BRASIL LTDA.,42427905,SP,5,cnae_fiscal,2930102,
02301582000171,74398,10000,sim,MARIA DO ROSÁRIO,PT,RS,IRIZAR BRASIL LTDA.,42427905,SP,5,cnae_secundario,2869100,"Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente, peças e acessórios"
02301582000171,74398,10000,sim,MARIA DO ROSÁRIO,PT,RS,IRIZAR BRASIL LTDA.,42427905,SP,5,cnae_secundario,2790299,Fabricação de outros equipamentos e aparelhos elétricos não especificados anteriormente
02301582000171,74398,10000,sim,MARIA DO ROSÁRIO,PT,RS,IRIZAR BRASIL LTDA.,42427905,SP,5,cnae_secundario,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle"
02301582000171,74398,10000,sim,MARIA DO ROSÁRIO,PT,RS,IRIZAR BRASIL LTDA.,42427905,SP,5,cnae_secundario,2731700,Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica
02301582000171,74398,10000,sim,MARIA DO ROSÁRIO,PT,RS,IRIZAR BRASIL LTDA.,42427905,SP,5,cnae_secundario,2710402,"Fabricação de transformadores, indutores, conversores, sincronizadores e semelhantes, peças e acessórios"
02301582000171,74398,10000,sim,MARIA DO ROSÁRIO,PT,RS,IRIZAR BRASIL LTDA.,42427905,SP,5,cnae_secundario,2710401,"Fabricação de geradores de corrente contínua e alternada, peças e acessórios"
02301582000171,74398,10000,sim,MARIA DO ROSÁRIO,PT,RS,IRIZAR BRASIL LTDA.,42427905,SP,5,cnae_secundario,3032600,Fabricação de peças e acessórios para veículos ferroviários
02301582000171,74398,10000,sim,MARIA DO ROSÁRIO,PT,RS,IRIZAR BRASIL LTDA.,42427905,SP,5,cnae_secundario,2920401,Fabricação de caminhões e ônibus
03327988000196,74398,200000,sim,MARIA DO ROSÁRIO,PT,RS,MINERACAO CORUMBAENSE REUNIDA S.A.,312094860.87,MS,5,cnae_fiscal,710301,
