id_parlamentar,casa,data_inicio,data_fim,situacao,cod_causa_fim_exercicio,desc_causa_fim_exercicio,id_legislatura
141509,camara,2011-02-01,2015-01-02,Titular,12,Secretário de Estado,54
141509,camara,2015-02-01,2015-02-06,Titular,12,Secretário de Estado,55
178984,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178984,camara,2019-08-20,2019-12-13,Suplente,53,Afastamento,56
178985,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178985,camara,2019-02-01,NA,Titular,NA,NA,56
74787,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74787,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74787,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74787,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74862,camara,2003-02-01,2003-02-03,Titular,11,Ministro de Estado,52
74862,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74862,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74862,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178895,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178895,camara,2019-02-01,NA,Titular,NA,NA,56
160561,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160561,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178859,camara,2015-02-01,2017-01-01,Titular,16,Renúncia,55
195278,camara,2016-08-16,2018-04-04,Suplente,53,Afastamento,55
74457,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74457,camara,2015-02-01,2016-12-31,Titular,16,Renúncia,55
178997,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178997,camara,2019-02-01,2019-10-09,Titular,20,Licença Conjunta Consecutiva,56
160567,camara,NA,NA,NA,NA,NA,52
160567,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160567,camara,2015-02-01,2017-01-01,Titular,16,Renúncia,55
73553,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
73553,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
73553,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
73553,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
73781,camara,2003-02-01,2003-02-26,Titular,7,Licença para Tratamento de Saúde,52
73781,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
73781,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
73781,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
193069,camara,2015-12-15,2015-12-16,Suplente,53,Afastamento,55
160566,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160566,camara,2016-03-16,2016-11-01,Suplente,53,Afastamento,55
74571,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74571,camara,2007-02-01,2009-05-04,Titular,12,Secretário de Estado,53
74571,camara,2011-02-01,2012-07-11,Titular,20,Licença Conjunta Consecutiva,54
74571,camara,2015-02-01,2015-02-04,Titular,12,Secretário de Estado,55
74571,camara,2019-02-01,2019-11-28,Titular,12,Secretário de Estado,56
178896,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178896,camara,2019-02-01,NA,Titular,NA,NA,56
74751,camara,2013-01-03,2015-01-31,Efetivado,99,Término da Legislatura,54
74751,camara,2015-02-12,2015-03-06,Suplente,53,Afastamento,55
166401,camara,2011-07-13,2015-01-31,Titular,99,Término da Legislatura,54
166401,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74352,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74352,camara,2007-02-01,2011-01-06,Titular,12,Secretário de Estado,53
74352,camara,2011-02-01,2011-02-02,Titular,12,Secretário de Estado,54
74352,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74352,camara,2019-02-01,NA,Titular,NA,NA,56
178986,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178986,camara,2019-02-01,NA,Titular,NA,NA,56
74359,camara,2003-02-01,2003-03-10,Titular,7,Licença para Tratamento de Saúde,52
74359,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74359,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
194260,camara,2016-05-17,2017-08-02,Suplente,53,Afastamento,55
194260,camara,2019-02-01,NA,Titular,NA,NA,56
66179,camara,2017-01-02,2019-01-31,Efetivado,99,Término da Legislatura,55
66179,camara,2019-02-01,NA,Titular,NA,NA,56
74159,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74159,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74159,camara,2011-02-01,2015-01-02,Titular,12,Secretário de Estado,54
74159,camara,2015-02-01,2015-02-03,Titular,12,Secretário de Estado,55
74159,camara,2019-02-01,NA,Titular,NA,NA,56
74752,camara,2003-02-01,2003-02-04,Titular,12,Secretário de Estado,52
74752,camara,2015-02-01,2016-12-31,Titular,16,Renúncia,55
178868,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74399,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74399,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74399,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74399,camara,2015-02-01,2018-11-05,Titular,11,Ministro de Estado,55
74399,camara,2019-02-01,2019-02-03,Titular,11,Ministro de Estado,56
178987,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178987,camara,2019-02-01,NA,Titular,NA,NA,56
180545,camara,2015-02-04,2015-05-21,Efetivado,53,Afastamento,55
73463,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
73463,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
73463,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
73463,camara,2015-02-01,2017-03-07,Titular,11,Ministro de Estado,55
73692,camara,2005-01-03,2005-01-17,Efetivado,12,Secretário de Estado,52
73692,camara,2007-02-01,2007-02-08,Titular,12,Secretário de Estado,53
73692,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
73692,camara,2015-02-01,2016-05-12,Titular,11,Ministro de Estado,55
73692,camara,2019-02-01,2019-02-05,Titular,11,Ministro de Estado,56
202063,camara,2018-05-02,2018-08-21,Suplente,53,Afastamento,55
141515,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141515,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
141515,camara,2015-02-01,2019-01-02,Titular,12,Secretário de Estado,55
141515,camara,2021-01-02,2021-01-29,Suplente,53,Afastamento,56
160556,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160556,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160556,camara,2019-02-01,NA,Titular,NA,NA,56
74319,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74319,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74319,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74319,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74319,camara,2019-06-11,2019-10-16,Suplente,53,Afastamento,56
160642,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160642,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160642,camara,2019-02-01,NA,Titular,NA,NA,56
193982,camara,2016-04-18,2016-10-18,Suplente,53,Afastamento,55
74160,camara,2003-02-01,2004-01-23,Titular,11,Ministro de Estado,52
74160,camara,2015-02-01,2015-02-02,Titular,11,Ministro de Estado,55
74160,camara,2019-02-01,NA,Titular,NA,NA,56
74095,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74095,camara,2011-02-01,2013-01-04,Titular,13,Secretário de Prefeitura de Capital,54
74095,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
171617,camara,2013-01-03,2015-01-31,Efetivado,99,Término da Legislatura,54
171617,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
171617,camara,2019-02-01,NA,Titular,NA,NA,56
141516,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141516,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
141516,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
141516,camara,2019-02-01,NA,Titular,NA,NA,56
178860,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178860,camara,2019-02-01,NA,Titular,NA,NA,56
74017,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74017,camara,2011-08-12,2015-01-31,Titular,99,Término da Legislatura,54
74017,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160517,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160517,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160517,camara,2019-02-01,2019-02-05,Titular,12,Secretário de Estado,56
160558,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160558,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160558,camara,2019-02-01,NA,Titular,NA,NA,56
141517,camara,2007-02-01,2011-01-17,Titular,12,Secretário de Estado,53
141517,camara,2013-02-19,2013-03-11,Suplente,12,Secretário de Estado,54
141517,camara,2015-11-17,2016-04-15,Suplente,53,Afastamento,55
74574,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74574,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74574,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74574,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74574,camara,2019-03-14,2019-10-02,Suplente,53,Afastamento,56
132056,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
132056,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
132056,camara,2015-02-01,2018-02-19,Titular,36,Afastamento por Decisão,55
193726,camara,2016-03-17,2016-10-19,Suplente,53,Afastamento,55
193726,camara,2019-02-01,NA,Titular,NA,NA,56
141518,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141518,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
141518,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
141518,camara,2019-02-01,NA,Titular,NA,NA,56
74400,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74400,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74400,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74400,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74400,camara,2019-02-01,NA,Titular,NA,NA,56
141488,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141488,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
141488,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
141488,camara,2019-02-01,NA,Titular,NA,NA,56
74812,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74812,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74812,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74812,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178912,camara,2015-02-01,2015-12-01,Titular,20,Licença Conjunta Consecutiva,55
178912,camara,2019-02-01,NA,Titular,NA,NA,56
74449,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74449,camara,2007-02-01,2011-01-04,Titular,12,Secretário de Estado,53
74449,camara,2011-02-01,2011-04-05,Titular,12,Secretário de Estado,54
74449,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
122158,camara,2011-02-01,2011-02-09,Titular,12,Secretário de Estado,54
122158,camara,2015-02-01,2015-02-05,Titular,13,Secretário de Prefeitura de Capital,55
122158,camara,2019-02-01,2021-01-01,Titular,13,Secretário de Prefeitura de Capital,56
160604,camara,2011-02-01,2014-08-11,Titular,20,Licença Conjunta Consecutiva,54
160604,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160604,camara,2019-02-01,NA,Titular,NA,NA,56
178844,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178844,camara,2021-01-01,NA,Efetivado,NA,NA,56
80920,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
80920,camara,2015-05-21,2015-09-23,Suplente,53,Afastamento,55
141445,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141445,camara,2011-02-01,2012-03-14,Titular,11,Ministro de Estado,54
141445,camara,2015-02-01,2015-02-02,Titular,11,Ministro de Estado,55
162174,camara,2011-02-07,2012-06-05,Efetivado,53,Afastamento,54
195997,camara,2016-11-23,2017-10-19,Suplente,53,Afastamento,55
73486,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
73486,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
73486,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
73486,camara,2019-02-01,NA,Titular,NA,NA,56
160601,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160601,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160601,camara,2019-02-01,NA,Titular,NA,NA,56
200153,camara,2017-12-29,2018-10-11,Suplente,12,Secretário de Estado,55
204011,camara,2018-08-13,2018-12-12,Suplente,53,Afastamento,55
170673,camara,2012-08-08,2012-12-06,Suplente,53,Afastamento,54
170673,camara,2016-05-17,2016-07-16,Suplente,53,Afastamento,55
148134,camara,2007-10-02,2008-01-27,Suplente,53,Afastamento,53
148134,camara,2012-07-05,2012-11-02,Suplente,53,Afastamento,54
148134,camara,2015-02-01,2016-08-23,Titular,20,Licença Conjunta Consecutiva,55
160639,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160639,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160639,camara,2019-02-01,NA,Titular,NA,NA,56
160641,camara,2011-02-01,2011-07-12,Suplente,36,Afastamento por Decisão,54
160641,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160641,camara,2019-02-01,NA,Titular,NA,NA,56
178951,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178951,camara,2019-02-01,NA,Titular,NA,NA,56
74216,camara,2003-02-01,2003-02-04,Titular,12,Secretário de Estado,52
74216,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74216,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74216,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178998,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74048,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74048,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74048,camara,2015-02-12,2016-04-14,Suplente,53,Afastamento,55
74161,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74161,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74161,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74161,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74161,camara,2019-02-01,NA,Titular,NA,NA,56
73786,camara,2005-10-20,2005-11-24,Efetivado,12,Secretário de Estado,52
73786,camara,2007-02-01,2007-03-23,Titular,11,Ministro de Estado,53
73786,camara,2011-02-01,2013-02-07,Titular,12,Secretário de Estado,54
73786,camara,2016-03-15,2016-03-16,Suplente,12,Secretário de Estado,55
178925,camara,2015-02-01,2015-03-23,Titular,12,Secretário de Estado,55
178925,camara,2019-02-01,NA,Titular,NA,NA,56
178960,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178989,camara,2015-02-01,2018-05-02,Titular,20,Licença Conjunta Consecutiva,55
178989,camara,2019-02-01,2020-03-03,Titular,20,Licença Conjunta Consecutiva,56
171620,camara,2013-01-03,2013-11-01,Suplente,53,Afastamento,54
171620,camara,2017-01-02,2019-01-31,Efetivado,99,Término da Legislatura,55
141527,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141527,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
141527,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160654,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160654,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
73788,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
73788,camara,2007-02-01,2009-12-22,Titular,20,Licença Conjunta Consecutiva,53
73788,camara,2015-02-01,2016-05-12,Titular,11,Ministro de Estado,55
73788,camara,2019-02-01,NA,Titular,NA,NA,56
195581,camara,2016-10-04,2017-02-01,Suplente,53,Afastamento,55
160655,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160655,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160655,camara,2019-02-01,NA,Titular,NA,NA,56
178920,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178920,camara,2019-02-01,NA,Titular,NA,NA,56
141472,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141472,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
141472,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
152610,camara,2009-01-06,2011-01-31,Efetivado,99,Término da Legislatura,53
152610,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
152610,camara,2019-02-01,NA,Titular,NA,NA,56
73674,camara,2003-02-01,2004-04-23,Titular,12,Secretário de Estado,52
73674,camara,2007-02-01,2007-09-14,Titular,12,Secretário de Estado,53
73674,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
73674,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
141529,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141529,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
141529,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160653,camara,2011-02-01,2015-01-01,Titular,12,Secretário de Estado,54
160653,camara,2015-02-01,2015-02-05,Titular,12,Secretário de Estado,55
160653,camara,2019-02-01,NA,Titular,NA,NA,56
73805,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
73805,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
73805,camara,2015-03-20,2015-07-07,Suplente,53,Afastamento,55
178995,camara,2015-02-01,2018-06-06,Titular,20,Licença Conjunta Consecutiva,55
178944,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160652,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160652,camara,2016-05-17,2016-05-31,Suplente,53,Afastamento,55
91208,camara,2017-01-25,2017-02-01,Suplente,53,Afastamento,55
178840,camara,2015-02-01,2019-01-01,Titular,16,Renúncia,55
141532,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141532,camara,2017-03-08,2017-05-18,Suplente,22,Impossibilidade de Continuar em Exercício,55
141531,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141531,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
141531,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
141531,camara,2019-02-01,NA,Titular,NA,NA,56
88950,camara,2011-02-01,2011-05-02,Titular,12,Secretário de Estado,54
88950,camara,2015-02-01,2015-03-19,Titular,12,Secretário de Estado,55
74693,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74693,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74693,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74693,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74693,camara,2019-02-01,NA,Titular,NA,NA,56
178926,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178897,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
141535,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141535,camara,2011-02-08,2011-09-20,Suplente,53,Afastamento,54
141535,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160651,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160651,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160651,camara,2019-02-01,2020-10-01,Titular,20,Licença Conjunta Consecutiva,56
160426,camara,2011-01-10,2011-01-31,Efetivado,99,Término da Legislatura,53
160426,camara,2015-02-01,2018-08-13,Titular,20,Licença Conjunta Consecutiva,55
198963,camara,2017-07-12,2017-11-04,Suplente,53,Afastamento,55
141536,camara,2007-02-01,2008-02-21,Titular,12,Secretário de Estado,53
141536,camara,2015-02-01,2018-05-13,Titular,15,Falecimento,55
160515,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160515,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178861,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178861,camara,2019-02-01,NA,Titular,NA,NA,56
160637,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160637,camara,2015-02-01,2018-05-28,Titular,11,Ministro de Estado,55
178845,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
122466,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
122466,camara,2019-10-09,2020-02-08,Suplente,53,Afastamento,56
163321,camara,2011-02-16,2013-11-26,Suplente,53,Afastamento,54
163321,camara,2015-02-01,2016-05-12,Titular,11,Ministro de Estado,55
178870,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
191684,camara,2015-09-09,2016-01-07,Suplente,53,Afastamento,55
178945,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178945,camara,2019-02-01,NA,Titular,NA,NA,56
146949,camara,2011-02-01,2014-12-31,Titular,16,Renúncia,54
146949,camara,2016-10-17,2017-08-02,Suplente,53,Afastamento,55
178935,camara,2015-02-01,2016-03-15,Titular,12,Secretário de Estado,55
73466,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
73466,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
73466,camara,2019-02-01,NA,Titular,NA,NA,56
74371,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74371,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74371,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74371,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74371,camara,2019-02-01,NA,Titular,NA,NA,56
178887,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178887,camara,2019-02-01,2019-02-25,Titular,12,Secretário de Estado,56
141522,camara,2007-02-01,2008-08-13,Titular,20,Licença Conjunta Consecutiva,53
141522,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
141522,camara,2016-12-22,2018-12-20,Efetivado,7,Licença para Tratamento de Saúde,55
160630,camara,2011-02-01,2011-07-12,Efetivado,36,Afastamento por Decisão,54
160630,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178990,camara,2015-02-01,2016-04-06,Titular,12,Secretário de Estado,55
178990,camara,2019-02-01,NA,Titular,NA,NA,56
74372,camara,2003-02-01,2004-03-02,Titular,20,Licença Conjunta Consecutiva,52
74372,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74372,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74372,camara,2015-02-04,2015-10-19,Suplente,53,Afastamento,55
160621,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160621,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
160621,camara,2019-02-01,2019-02-04,Titular,12,Secretário de Estado,56
74762,camara,2003-02-01,2005-07-08,Titular,11,Ministro de Estado,52
74762,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74762,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74762,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74210,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74210,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74210,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74210,camara,2015-02-01,2016-05-12,Titular,11,Ministro de Estado,55
178921,camara,2015-02-01,2015-02-04,Titular,12,Secretário de Estado,55
178921,camara,2019-02-01,NA,Titular,NA,NA,56
73808,camara,2007-02-01,2009-10-01,Titular,13,Secretário de Prefeitura de Capital,53
73808,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
73808,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
73808,camara,2019-02-01,2019-03-14,Titular,12,Secretário de Estado,56
141542,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
141542,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
141542,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178991,camara,2015-02-01,2016-10-03,Titular,20,Licença Conjunta Consecutiva,55
178933,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178933,camara,2019-02-01,NA,Titular,NA,NA,56
178874,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178874,camara,2019-02-01,2020-12-31,Titular,16,Renúncia,56
160612,camara,2011-02-01,2011-03-23,Titular,12,Secretário de Estado,54
160612,camara,2015-02-01,2015-02-09,Titular,13,Secretário de Prefeitura de Capital,55
167614,camara,2011-10-20,2012-06-22,Suplente,53,Afastamento,54
167614,camara,2016-05-17,2016-07-13,Suplente,53,Afastamento,55
178961,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178961,camara,2019-02-01,NA,Titular,NA,NA,56
160613,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
160613,camara,2015-02-01,2016-08-15,Titular,12,Secretário de Estado,55
74765,camara,2003-02-01,2004-12-20,Titular,12,Secretário de Estado,52
74765,camara,2009-04-30,2011-01-31,Efetivado,99,Término da Legislatura,53
74765,camara,2013-03-19,2014-03-17,Efetivado,53,Afastamento,54
74765,camara,2015-02-04,2015-07-06,Suplente,53,Afastamento,55
74356,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
74356,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
74356,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
74356,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
74356,camara,2019-02-01,NA,Titular,NA,NA,56
187008,camara,2015-03-12,2015-07-06,Suplente,53,Afastamento,55
4930,camara,2007-02-13,2011-01-31,Efetivado,99,Término da Legislatura,53
4930,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
4930,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
73560,camara,2005-01-03,2006-04-12,Suplente,53,Afastamento,52
73560,camara,2007-02-01,2010-12-31,Titular,12,Secretário de Estado,53
73560,camara,2011-02-08,2011-02-09,Suplente,12,Secretário de Estado,54
73560,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
73424,camara,2003-02-01,2007-01-31,Titular,99,Término da Legislatura,52
73424,camara,2007-02-01,2011-01-31,Titular,99,Término da Legislatura,53
73424,camara,2011-02-01,2015-01-31,Titular,99,Término da Legislatura,54
73424,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
178911,camara,2015-02-01,2019-01-31,Titular,99,Término da Legislatura,55
