id,id_req,nome,partido,uf
160556,2202322,Padre João,PT,MG
160556,2202321,Padre João,PT,MG
160556,2202320,Padre João,PT,MG
160556,2202319,Padre João,PT,MG
160556,2202318,Padre João,PT,MG
160556,2202317,Padre João,PT,MG
160556,2202316,Padre João,PT,MG
160556,2202315,Padre João,PT,MG
160556,2202314,Padre João,PT,MG
160556,2202313,Padre João,PT,MG
160556,2202312,Padre João,PT,MG
160556,2202311,Padre João,PT,MG
160556,2202310,Padre João,PT,MG
160556,2202309,Padre João,PT,MG
160556,2202308,Padre João,PT,MG
160556,2202307,Padre João,PT,MG
160556,2202306,Padre João,PT,MG
160556,2202305,Padre João,PT,MG
160556,2202304,Padre João,PT,MG
178947,2202303,Sóstenes Cavalcante,DEM,RJ
178947,2202302,Sóstenes Cavalcante,DEM,RJ
178947,2202301,Sóstenes Cavalcante,DEM,RJ
178947,2202300,Sóstenes Cavalcante,DEM,RJ
178947,2202299,Sóstenes Cavalcante,DEM,RJ
178947,2202298,Sóstenes Cavalcante,DEM,RJ
178947,2202297,Sóstenes Cavalcante,DEM,RJ
178947,2202296,Sóstenes Cavalcante,DEM,RJ
178947,2202295,Sóstenes Cavalcante,DEM,RJ
178947,2202294,Sóstenes Cavalcante,DEM,RJ
178947,2202293,Sóstenes Cavalcante,DEM,RJ
178947,2202292,Sóstenes Cavalcante,DEM,RJ
178947,2202291,Sóstenes Cavalcante,DEM,RJ
178947,2202290,Sóstenes Cavalcante,DEM,RJ
178947,2202289,Sóstenes Cavalcante,DEM,RJ
178947,2202288,Sóstenes Cavalcante,DEM,RJ
178947,2202287,Sóstenes Cavalcante,DEM,RJ
178947,2202286,Sóstenes Cavalcante,DEM,RJ
178947,2202285,Sóstenes Cavalcante,DEM,RJ
178947,2202284,Sóstenes Cavalcante,DEM,RJ
204394,2202283,Gervásio Maia,PSB,PB
204394,2202282,Gervásio Maia,PSB,PB
160528,2202281,Danilo Cabral,PSB,PE
160528,2202280,Danilo Cabral,PSB,PE
160528,2202279,Danilo Cabral,PSB,PE
160528,2202278,Danilo Cabral,PSB,PE
160528,2202277,Danilo Cabral,PSB,PE
160528,2202276,Danilo Cabral,PSB,PE
160528,2202275,Danilo Cabral,PSB,PE
160528,2202274,Danilo Cabral,PSB,PE
160528,2202273,Danilo Cabral,PSB,PE
160528,2202272,Danilo Cabral,PSB,PE
160528,2202271,Danilo Cabral,PSB,PE
160528,2202270,Danilo Cabral,PSB,PE
204555,2202269,José Ricardo,PT,AM
204555,2202268,José Ricardo,PT,AM
204555,2202267,José Ricardo,PT,AM
204555,2202266,José Ricardo,PT,AM
204555,2202265,José Ricardo,PT,AM
204555,2202264,José Ricardo,PT,AM
204555,2202263,José Ricardo,PT,AM
204555,2202262,José Ricardo,PT,AM
204555,2202261,José Ricardo,PT,AM
204555,2202260,José Ricardo,PT,AM
204555,2202259,José Ricardo,PT,AM
204555,2202258,José Ricardo,PT,AM
204555,2202257,José Ricardo,PT,AM
204555,2202256,José Ricardo,PT,AM
204555,2202255,José Ricardo,PT,AM
204555,2202254,José Ricardo,PT,AM
204555,2202253,José Ricardo,PT,AM
204555,2202252,José Ricardo,PT,AM
204555,2202251,José Ricardo,PT,AM
204555,2202250,José Ricardo,PT,AM
204555,2202249,José Ricardo,PT,AM
204555,2202248,José Ricardo,PT,AM
204555,2202247,José Ricardo,PT,AM
204555,2202246,José Ricardo,PT,AM
204555,2202245,José Ricardo,PT,AM
204555,2202244,José Ricardo,PT,AM
204555,2202243,José Ricardo,PT,AM
204555,2202242,José Ricardo,PT,AM
204555,2202241,José Ricardo,PT,AM
204555,2202240,José Ricardo,PT,AM
204555,2202239,José Ricardo,PT,AM
204555,2202238,José Ricardo,PT,AM
204555,2202237,José Ricardo,PT,AM
204555,2202236,José Ricardo,PT,AM
204555,2202235,José Ricardo,PT,AM
204555,2202234,José Ricardo,PT,AM
4931,2202233,Izalci Lucas,PSDB,DF
4931,2202232,Izalci Lucas,PSDB,DF
4931,2202231,Izalci Lucas,PSDB,DF
4931,2202230,Izalci Lucas,PSDB,DF
4931,2202229,Izalci Lucas,PSDB,DF
4931,2202228,Izalci Lucas,PSDB,DF
4931,2202227,Izalci Lucas,PSDB,DF
4931,2202226,Izalci Lucas,PSDB,DF
4931,2202225,Izalci Lucas,PSDB,DF
141450,2202224,Hugo Leal,PSD,RJ
4931,2202223,Izalci Lucas,PSDB,DF
4931,2202222,Izalci Lucas,PSDB,DF
4931,2202221,Izalci Lucas,PSDB,DF
4931,2202220,Izalci Lucas,PSDB,DF
4931,2202219,Izalci Lucas,PSDB,DF
4931,2202218,Izalci Lucas,PSDB,DF
4931,2202217,Izalci Lucas,PSDB,DF
4931,2202216,Izalci Lucas,PSDB,DF
4931,2202215,Izalci Lucas,PSDB,DF
4931,2202214,Izalci Lucas,PSDB,DF
4931,2202213,Izalci Lucas,PSDB,DF
4931,2202212,Izalci Lucas,PSDB,DF
4931,2202211,Izalci Lucas,PSDB,DF
4931,2202210,Izalci Lucas,PSDB,DF
4931,2202209,Izalci Lucas,PSDB,DF
4931,2202208,Izalci Lucas,PSDB,DF
4931,2202207,Izalci Lucas,PSDB,DF
4931,2202206,Izalci Lucas,PSDB,DF
4931,2202205,Izalci Lucas,PSDB,DF
4931,2202204,Izalci Lucas,PSDB,DF
4931,2202203,Izalci Lucas,PSDB,DF
4931,2202202,Izalci Lucas,PSDB,DF
4931,2202201,Izalci Lucas,PSDB,DF
4931,2202200,Izalci Lucas,PSDB,DF
4931,2202199,Izalci Lucas,PSDB,DF
4931,2202198,Izalci Lucas,PSDB,DF
4931,2202197,Izalci Lucas,PSDB,DF
4931,2202196,Izalci Lucas,PSDB,DF
4931,2202195,Izalci Lucas,PSDB,DF
4931,2202194,Izalci Lucas,PSDB,DF
4931,2202193,Izalci Lucas,PSDB,DF
4931,2202192,Izalci Lucas,PSDB,DF
4931,2202191,Izalci Lucas,PSDB,DF
4931,2202190,Izalci Lucas,PSDB,DF
4931,2202189,Izalci Lucas,PSDB,DF
4931,2202188,Izalci Lucas,PSDB,DF
4931,2202187,Izalci Lucas,PSDB,DF
4931,2202186,Izalci Lucas,PSDB,DF
4931,2202185,Izalci Lucas,PSDB,DF
4931,2202184,Izalci Lucas,PSDB,DF
4931,2202183,Izalci Lucas,PSDB,DF
4931,2202182,Izalci Lucas,PSDB,DF
4931,2202181,Izalci Lucas,PSDB,DF
204453,2202180,Natália Bonavides,PT,RN
204453,2202179,Natália Bonavides,PT,RN
204453,2202178,Natália Bonavides,PT,RN
204419,2202177,Glaustin Fokus,PSC,GO
74848,2202176,Jandira Feghali,PCdoB,RJ
74459,2202176,Átila Lira,PSB,PI
73466,2202176,Rubens Bueno,CIDADANIA,PR
74419,2202176,Gonzaga Patriota,PSB,PE
74749,2202176,Mauro Lopes,MDB,MG
73441,2202176,Celso Russomanno,PRB,SP
74043,2202176,Wellington Roberto,PR,PB
74585,2202176,Lincoln Portela,PR,MG
74467,2202176,Damião Feliciano,PDT,PB
73486,2202176,Pompeo de Mattos,PDT,RS
73586,2202176,Júlio Delgado,PSB,MG
74283,2202176,Vicentinho,PT,SP
74270,2202176,Gilberto Nascimento,PSC,SP
74273,2202176,Jefferson Campos,PSB,SP
74161,2202176,Reginaldo Lopes,PT,MG
74156,2202176,Leonardo Monteiro,PT,MG
73943,2202176,Perpétua Almeida,PCdoB,AC
74366,2202176,João Campos,PRB,GO
141513,2202176,Bilac Pinto,DEM,MG
141405,2202176,Celso Maldaner,MDB,SC
141450,2202176,Hugo Leal,PSD,RJ
141464,2202176,José Airton Félix Cirilo,PT,CE
141518,2202176,Paulo Pereira da Silva,SOLIDARI,SP
152610,2202176,Roberto Alves,PRB,SP
154178,2202176,Milton Vieira,PRB,SP
160534,2202176,Lauriete,PR,ES
160599,2202176,Dimas Fabiano,PP,MG
160556,2202176,Padre João,PT,MG
160758,2202176,Domingos Sávio,PSDB,MG
160510,2202176,Luis Tibé,AVANTE,MG
122158,2202176,Pedro Paulo,DEM,RJ
160604,2202176,Pedro Uczai,PT,SC
160651,2202176,Rogério Peninha Mendonça,MDB,SC
160601,2202176,Pr. Marco Feliciano,PODE,SP
160545,2202176,Alexandre Leite,DEM,SP
160667,2202176,Guilherme Mussi,PP,SP
160639,2202176,Professora Dorinha Seabra Rezende,DEM,TO
92776,2202176,Stefano Aguiar,PSD,MG
164360,2202176,Carmen Zanotto,CIDADANIA,SC
177282,2202176,Subtenente Gonzaga,PDT,MG
204422,2202176,Ossesio Silva,PRB,PE
178829,2202176,Capitão Augusto,PR,SP
178831,2202176,André Abdon,PP,AP
178835,2202176,Afonso Motta,PDT,RS
178836,2202176,Alan Rick,DEM,AC
178874,2202176,Sergio Vidigal,PDT,ES
178895,2202176,Misael Varella,PSD,MG
178909,2202176,Hélio Leite,DEM,PA
178920,2202176,Ricardo Teobaldo,PODE,PE
178927,2202176,Aliel Machado,PSB,PR
178928,2202176,Christiane de Souza Yared,PR,PR
178929,2202176,Diego Garcia,PODE,PR
178931,2202176,Luciano Ducci,PSB,PR
178945,2202176,Rosangela Gomes,PRB,RJ
178946,2202176,Soraya Santos,PR,RJ
178947,2202176,Sóstenes Cavalcante,DEM,RJ
178953,2202176,Expedito Netto,PSD,RO
178959,2202176,Hiran Gonçalves,PP,RR
178961,2202176,Shéridan,PSDB,RR
178962,2202176,Carlos Gomes,PRB,RS
178966,2202176,Geovania de Sá,PSDB,SC
178970,2202176,João Daniel,PT,SE
178972,2202176,Alex Manente,CIDADANIA,SP
66828,2202176,Fausto Pinato,PP,SP
178989,2202176,Renata Abreu,PODE,SP
178993,2202176,Carlos Henrique Gaguim,DEM,TO
204434,2202176,Dra. Vanda Milani,SOLIDARI,AC
195866,2202176,Vaidon Oliveira,PROS,CE
66179,2202176,Norma Ayub,DEM,ES
204386,2202176,Jose Mario Schreiner,DEM,GO
204351,2202176,Dr. Luiz Ovando,PSL,MS
204387,2202176,Sargento Fahur,PSD,PR
204484,2202176,General Peternelli,PSL,SP
204485,2202176,Luiz Carlos Motta,PR,SP
204435,2202176,Jesus Sérgio,PDT,AC
204487,2202176,Capitão Wagner,PROS,CE
204354,2202176,Flávia Arruda,PR,DF
204490,2202176,Charlles Evangelista,PSL,MG
204492,2202176,Paulo Guedes,PT,MG
98057,2202176,Lafayette de Andrada,PRB,MG
161550,2202176,Emidinho Madeira,PSB,MG
204494,2202176,Fred Costa,PATRI,MG
204357,2202176,Rose Modesto,PSDB,MS
204439,2202176,Dr. Leonardo,SOLIDARI,MT
204498,2202176,Olival Marques,DEM,PA
204423,2202176,André Ferreira,PSC,PE
204431,2202176,Marcos Aurélio Sampaio,MDB,PI
204395,2202176,Pedro Lupion,DEM,PR
204397,2202176,Boca Aberta,PROS,PR
204398,2202176,Felipe Francischini,PSL,PR
204440,2202176,Christino Aureo,PP,RJ
204441,2202176,Otoni de Paula,PSC,RJ
108338,2202176,Jaqueline Cassol,PP,RO
204360,2202176,Silvia Cristina,PDT,RO
204404,2202176,Lucas Redecker,PSDB,RS
204405,2202176,Liziane Bayer,PSB,RS
204361,2202176,Carlos Chiodini,MDB,SC
116379,2202176,Darci de Matos,PSD,SC
204363,2202176,Osires Damaso,PSC,TO
143084,2202176,Tiago Dimas,SOLIDARI,TO
204505,2202176,Vavá Martins,PRB,PA
204507,2202176,Carla Zambelli,PSL,SP
204508,2202176,Igor Timo,PODE,MG
204451,2202176,Delegado Antônio Furtado,PSL,RJ
204366,2202176,Rodrigo Coelho,PSB,SC
204432,2202176,Marina Santos,SOLIDARI,PI
204512,2202176,Delegado Marcelo Freitas,PSL,MG
204427,2202176,Fernando Rodolfo,PR,PE
204514,2202176,Coronel Tadeu,PSL,SP
204454,2202176,Daniel Silveira,PSL,RJ
204515,2202176,André Janones,AVANTE,MG
204518,2202176,Dr. Frederico,PATRI,MG
204455,2202176,Luiz Lima,PSL,RJ
204457,2202176,Juninho do Pneu,DEM,RJ
204458,2202176,Major Fabiana,PSL,RJ
204459,2202176,Daniela do Waguinho,MDB,RJ
204522,2202176,Marco Bertaiolli,PSD,SP
204462,2202176,Chris Tonietto,PSL,RJ
204527,2202176,Geninho Zuliani,DEM,SP
204466,2202176,Tereza Nelma,PSDB,AL
204372,2202176,Julio Cesar Ribeiro,PRB,DF
204373,2202176,Hélio Costa,PRB,SC
204530,2202176,Rodrigo Agostinho,PSB,SP
204531,2202176,Guilherme Derrite,PP,SP
135054,2202176,Cristiano Vale,PR,PA
204469,2202176,Manuel Marcos,PRB,AC
204533,2202176,Idilvan Alencar,PDT,CE
204471,2202176,Mara Rocha,PSDB,AC
68720,2202176,Fábio Henrique,PDT,SE
204376,2202176,Coronel Armando,PSL,SC
204416,2202176,Sanderson,PSL,RS
204540,2202176,Maria Rosas,PRB,SP
204541,2202176,Eduardo Bismarck,PDT,CE
204543,2202176,Luiz Flávio Gomes,PSB,SP
204544,2202176,Alexandre Frota,PSL,SP
204545,2202176,Alê Silva,PSL,MG
204380,2202176,Celina Leão,PP,DF
204421,2202176,Edna Henrique,PSDB,PB
81297,2202176,Dra. Soraya Manato,PSL,ES
115746,2202176,Gelson Azevedo,PR,RJ
204547,2202176,Léo Motta,PSL,MG
204477,2202176,Felício Laterça,PSL,RJ
204479,2202176,Nicoletti,PSL,RR
74537,2202176,Claudio Cajado,PP,BA
74356,2202176,Silas Câmara,PRB,AM
74057,2202176,Alice Portugal,PCdoB,BA
150418,2202176,Márcio Marinho,PRB,BA
160600,2202176,Arthur Oliveira Maia,DEM,BA
160619,2202176,José Nunes,PSD,BA
204551,2202176,Bosco Saraiva,SOLIDARI,AM
204552,2202176,Eduardo Braide,PMN,MA
204553,2202176,Pastor Sargento Isidório,AVANTE,BA
93083,2202176,Cacá Leão,PP,BA
178854,2202176,Elmar Nascimento,DEM,BA
69871,2202176,Bacelar,PODE,BA
178860,2202176,Paulo Azi,DEM,BA
178861,2202176,Ronaldo Carletto,PP,BA
178863,2202176,Uldurico Junior,PROS,BA
112437,2202176,João Marcelo Souza,MDB,MA
178886,2202176,Juscelino Filho,DEM,MA
204554,2202176,Abílio Santana,PR,BA
92102,2202176,Leur Lomanto Júnior,DEM,BA
204562,2202176,Edilázio Júnior,PSD,MA
204565,2202176,Professora Dayane Pimentel,PSL,BA
204566,2202176,Marreca Filho,PATRI,MA
204569,2202176,Delegado Pablo,PSL,AM
204570,2202176,Pastor Gildenemyr,PMN,MA
204572,2202176,Capitão Alberto Neto,PRB,AM
204576,2202176,João Roma,PRB,BA
205476,2202176,Charles Fernandes,PSD,BA
178930,2202176,Evandro Roman,PSD,PR
207176,2202176,Bia Cavassa,PSDB,MS
207309,2202176,Enéias Reis,PSL,MG
90842,2202176,Santini,PTB,RS
141552,2202176,Valtenir Pereira,MDB,MT
74574,2202176,Paulo Magalhães,PSD,BA
204419,2202175,Glaustin Fokus,PSC,GO
204365,2202174,Gilson Marques,NOVO,SC
204365,2202173,Gilson Marques,NOVO,SC
204391,2202172,José Nelto,PODE,GO
204391,2202171,José Nelto,PODE,GO
204391,2202170,José Nelto,PODE,GO
160568,2202169,Rogério Carvalho,PT,SE
160568,2202168,Rogério Carvalho,PT,SE
160568,2202167,Rogério Carvalho,PT,SE
160568,2202166,Rogério Carvalho,PT,SE
160568,2202165,Rogério Carvalho,PT,SE
160568,2202164,Rogério Carvalho,PT,SE
160568,2202163,Rogério Carvalho,PT,SE
160568,2202162,Rogério Carvalho,PT,SE
160568,2202161,Rogério Carvalho,PT,SE
160568,2202160,Rogério Carvalho,PT,SE
178990,2202159,Samuel Moreira,PSDB,SP
178990,2202158,Samuel Moreira,PSDB,SP
178990,2202157,Samuel Moreira,PSDB,SP
178990,2202156,Samuel Moreira,PSDB,SP
178990,2202155,Samuel Moreira,PSDB,SP
178990,2202154,Samuel Moreira,PSDB,SP
178990,2202153,Samuel Moreira,PSDB,SP
178990,2202152,Samuel Moreira,PSDB,SP
178990,2202151,Samuel Moreira,PSDB,SP
178990,2202150,Samuel Moreira,PSDB,SP
178990,2202149,Samuel Moreira,PSDB,SP
178990,2202148,Samuel Moreira,PSDB,SP
178990,2202147,Samuel Moreira,PSDB,SP
178990,2202146,Samuel Moreira,PSDB,SP
204371,2202145,Felipe Rigoni,PSB,ES
204371,2202144,Felipe Rigoni,PSB,ES
204371,2202143,Felipe Rigoni,PSB,ES
204371,2202142,Felipe Rigoni,PSB,ES
74400,2202141,Paulo Pimenta,PT,RS
74400,2202140,Paulo Pimenta,PT,RS
74400,2202139,Paulo Pimenta,PT,RS
74400,2202138,Paulo Pimenta,PT,RS
74400,2202137,Paulo Pimenta,PT,RS
74400,2202136,Paulo Pimenta,PT,RS
74400,2202135,Paulo Pimenta,PT,RS
74400,2202134,Paulo Pimenta,PT,RS
74400,2202133,Paulo Pimenta,PT,RS
74400,2202132,Paulo Pimenta,PT,RS
74400,2202131,Paulo Pimenta,PT,RS
74400,2202130,Paulo Pimenta,PT,RS
74400,2202129,Paulo Pimenta,PT,RS
74400,2202128,Paulo Pimenta,PT,RS
74400,2202127,Paulo Pimenta,PT,RS
74400,2202126,Paulo Pimenta,PT,RS
74400,2202125,Paulo Pimenta,PT,RS
74400,2202124,Paulo Pimenta,PT,RS
74400,2202123,Paulo Pimenta,PT,RS
74400,2202122,Paulo Pimenta,PT,RS
74400,2202121,Paulo Pimenta,PT,RS
74400,2202120,Paulo Pimenta,PT,RS
74400,2202119,Paulo Pimenta,PT,RS
74400,2202118,Paulo Pimenta,PT,RS
74400,2202117,Paulo Pimenta,PT,RS
74400,2202116,Paulo Pimenta,PT,RS
74400,2202115,Paulo Pimenta,PT,RS
74400,2202114,Paulo Pimenta,PT,RS
74400,2202113,Paulo Pimenta,PT,RS
74400,2202112,Paulo Pimenta,PT,RS
74400,2202111,Paulo Pimenta,PT,RS
74400,2202110,Paulo Pimenta,PT,RS
74400,2202109,Paulo Pimenta,PT,RS
74400,2202108,Paulo Pimenta,PT,RS
74400,2202107,Paulo Pimenta,PT,RS
74400,2202106,Paulo Pimenta,PT,RS
178947,2202105,Sóstenes Cavalcante,DEM,RJ
178947,2202104,Sóstenes Cavalcante,DEM,RJ
178947,2202103,Sóstenes Cavalcante,DEM,RJ
178947,2202102,Sóstenes Cavalcante,DEM,RJ
178947,2202101,Sóstenes Cavalcante,DEM,RJ
178947,2202100,Sóstenes Cavalcante,DEM,RJ
160538,2202099,Bohn Gass,PT,RS
160538,2202098,Bohn Gass,PT,RS
178884,2202097,Hildo Rocha,MDB,MA
178884,2202096,Hildo Rocha,MDB,MA
178884,2202095,Hildo Rocha,MDB,MA
178884,2202094,Hildo Rocha,MDB,MA
178884,2202093,Hildo Rocha,MDB,MA
178884,2202092,Hildo Rocha,MDB,MA
178884,2202091,Hildo Rocha,MDB,MA
178884,2202090,Hildo Rocha,MDB,MA
178884,2202089,Hildo Rocha,MDB,MA
178884,2202088,Hildo Rocha,MDB,MA
178884,2202087,Hildo Rocha,MDB,MA
178884,2202086,Hildo Rocha,MDB,MA
178884,2202085,Hildo Rocha,MDB,MA
178884,2202084,Hildo Rocha,MDB,MA
178884,2202083,Hildo Rocha,MDB,MA
178884,2202082,Hildo Rocha,MDB,MA
178884,2202081,Hildo Rocha,MDB,MA
178884,2202080,Hildo Rocha,MDB,MA
178884,2202079,Hildo Rocha,MDB,MA
178884,2202078,Hildo Rocha,MDB,MA
178884,2202077,Hildo Rocha,MDB,MA
204575,2202076,Gil Cutrim,PDT,MA
204575,2202075,Gil Cutrim,PDT,MA
204575,2202074,Gil Cutrim,PDT,MA
204500,2202073,Eduardo Costa,PTB,PA
204500,2202072,Eduardo Costa,PTB,PA
204500,2202071,Eduardo Costa,PTB,PA
204500,2202070,Eduardo Costa,PTB,PA
204500,2202069,Eduardo Costa,PTB,PA
204500,2202068,Eduardo Costa,PTB,PA
204500,2202067,Eduardo Costa,PTB,PA
204500,2202066,Eduardo Costa,PTB,PA
204500,2202065,Eduardo Costa,PTB,PA
204500,2202064,Eduardo Costa,PTB,PA
204500,2202063,Eduardo Costa,PTB,PA
204500,2202062,Eduardo Costa,PTB,PA
204500,2202061,Eduardo Costa,PTB,PA
204500,2202060,Eduardo Costa,PTB,PA
204500,2202059,Eduardo Costa,PTB,PA
204500,2202058,Eduardo Costa,PTB,PA
204500,2202057,Eduardo Costa,PTB,PA
204500,2202056,Eduardo Costa,PTB,PA
204500,2202055,Eduardo Costa,PTB,PA
204500,2202054,Eduardo Costa,PTB,PA
204500,2202053,Eduardo Costa,PTB,PA
204500,2202052,Eduardo Costa,PTB,PA
204500,2202051,Eduardo Costa,PTB,PA
204500,2202050,Eduardo Costa,PTB,PA
204500,2202049,Eduardo Costa,PTB,PA
160538,2202047,Bohn Gass,PT,RS
160538,2202046,Bohn Gass,PT,RS
171619,2202043,Margarida Salomão,PT,MG
171619,2202042,Margarida Salomão,PT,MG
171619,2202041,Margarida Salomão,PT,MG
171619,2202040,Margarida Salomão,PT,MG
171619,2202039,Margarida Salomão,PT,MG
171619,2202038,Margarida Salomão,PT,MG
171619,2202037,Margarida Salomão,PT,MG
204449,2202036,Nelson Barbudo,PSL,MT
204449,2202035,Nelson Barbudo,PSL,MT
204449,2202034,Nelson Barbudo,PSL,MT
204449,2202033,Nelson Barbudo,PSL,MT
204449,2202032,Nelson Barbudo,PSL,MT
204449,2202031,Nelson Barbudo,PSL,MT
204449,2202030,Nelson Barbudo,PSL,MT
204449,2202029,Nelson Barbudo,PSL,MT
204449,2202028,Nelson Barbudo,PSL,MT
204449,2202027,Nelson Barbudo,PSL,MT
204449,2202026,Nelson Barbudo,PSL,MT
204449,2202025,Nelson Barbudo,PSL,MT
204449,2202024,Nelson Barbudo,PSL,MT
204449,2202023,Nelson Barbudo,PSL,MT
204449,2202022,Nelson Barbudo,PSL,MT
204449,2202021,Nelson Barbudo,PSL,MT
204449,2202020,Nelson Barbudo,PSL,MT
204449,2202019,Nelson Barbudo,PSL,MT
204449,2202018,Nelson Barbudo,PSL,MT
204449,2202017,Nelson Barbudo,PSL,MT
204449,2202016,Nelson Barbudo,PSL,MT
204449,2202015,Nelson Barbudo,PSL,MT
204449,2202014,Nelson Barbudo,PSL,MT
204449,2202013,Nelson Barbudo,PSL,MT
204449,2202012,Nelson Barbudo,PSL,MT
204449,2202011,Nelson Barbudo,PSL,MT
204449,2202010,Nelson Barbudo,PSL,MT
204449,2202009,Nelson Barbudo,PSL,MT
204449,2202008,Nelson Barbudo,PSL,MT
204449,2202007,Nelson Barbudo,PSL,MT
204449,2202006,Nelson Barbudo,PSL,MT
204449,2202005,Nelson Barbudo,PSL,MT
204449,2202004,Nelson Barbudo,PSL,MT
204449,2202003,Nelson Barbudo,PSL,MT
204449,2202002,Nelson Barbudo,PSL,MT
204449,2202001,Nelson Barbudo,PSL,MT
204449,2202000,Nelson Barbudo,PSL,MT
204449,2201999,Nelson Barbudo,PSL,MT
204449,2201998,Nelson Barbudo,PSL,MT
204449,2201997,Nelson Barbudo,PSL,MT
204449,2201996,Nelson Barbudo,PSL,MT
204449,2201995,Nelson Barbudo,PSL,MT
204449,2201994,Nelson Barbudo,PSL,MT
204449,2201993,Nelson Barbudo,PSL,MT
204449,2201992,Nelson Barbudo,PSL,MT
204449,2201991,Nelson Barbudo,PSL,MT
204449,2201990,Nelson Barbudo,PSL,MT
204449,2201989,Nelson Barbudo,PSL,MT
204449,2201988,Nelson Barbudo,PSL,MT
204449,2201987,Nelson Barbudo,PSL,MT
204449,2201986,Nelson Barbudo,PSL,MT
134812,2201985,Edmilson Rodrigues,PSOL,PA
134812,2201984,Edmilson Rodrigues,PSOL,PA
134812,2201983,Edmilson Rodrigues,PSOL,PA
134812,2201982,Edmilson Rodrigues,PSOL,PA
134812,2201981,Edmilson Rodrigues,PSOL,PA
134812,2201980,Edmilson Rodrigues,PSOL,PA
134812,2201979,Edmilson Rodrigues,PSOL,PA
134812,2201978,Edmilson Rodrigues,PSOL,PA
134812,2201977,Edmilson Rodrigues,PSOL,PA
134812,2201976,Edmilson Rodrigues,PSOL,PA
134812,2201975,Edmilson Rodrigues,PSOL,PA
134812,2201974,Edmilson Rodrigues,PSOL,PA
178826,2201973,Major Olimpio,PSL,SP
178826,2201972,Major Olimpio,PSL,SP
178826,2201971,Major Olimpio,PSL,SP
178826,2201970,Major Olimpio,PSL,SP
178826,2201969,Major Olimpio,PSL,SP
178826,2201968,Major Olimpio,PSL,SP
178826,2201967,Major Olimpio,PSL,SP
178826,2201966,Major Olimpio,PSL,SP
73943,2201965,Perpétua Almeida,PCdoB,AC
73943,2201964,Perpétua Almeida,PCdoB,AC
73943,2201963,Perpétua Almeida,PCdoB,AC
73943,2201962,Perpétua Almeida,PCdoB,AC
73943,2201961,Perpétua Almeida,PCdoB,AC
73943,2201960,Perpétua Almeida,PCdoB,AC
73943,2201959,Perpétua Almeida,PCdoB,AC
178970,2201957,João Daniel,PT,SE
178970,2201956,João Daniel,PT,SE
178970,2201955,João Daniel,PT,SE
178970,2201954,João Daniel,PT,SE
178970,2201953,João Daniel,PT,SE
178970,2201952,João Daniel,PT,SE
178970,2201951,João Daniel,PT,SE
178970,2201950,João Daniel,PT,SE
178970,2201949,João Daniel,PT,SE
204464,2201948,Talíria Petrone,PSOL,RJ
178884,2201947,Hildo Rocha,MDB,MA
178884,2201946,Hildo Rocha,MDB,MA
178884,2201945,Hildo Rocha,MDB,MA
178884,2201944,Hildo Rocha,MDB,MA
178884,2201943,Hildo Rocha,MDB,MA
178884,2201942,Hildo Rocha,MDB,MA
178884,2201941,Hildo Rocha,MDB,MA
178884,2201940,Hildo Rocha,MDB,MA
152605,2201939,Glauber Braga,PSOL,RJ
73460,2201938,Gustavo Fruet,PDT,PR
73460,2201937,Gustavo Fruet,PDT,PR
81055,2201929,Márcio Jerry,PCdoB,MA
81055,2201928,Márcio Jerry,PCdoB,MA
81055,2201927,Márcio Jerry,PCdoB,MA
204416,2201926,Sanderson,PSL,RS
81055,2201925,Márcio Jerry,PCdoB,MA
81055,2201924,Márcio Jerry,PCdoB,MA
204464,2201923,Talíria Petrone,PSOL,RJ
204464,2201922,Talíria Petrone,PSOL,RJ
204464,2201921,Talíria Petrone,PSOL,RJ
204464,2201920,Talíria Petrone,PSOL,RJ
204464,2201919,Talíria Petrone,PSOL,RJ
204464,2201918,Talíria Petrone,PSOL,RJ
204464,2201917,Talíria Petrone,PSOL,RJ
204464,2201916,Talíria Petrone,PSOL,RJ
204464,2201915,Talíria Petrone,PSOL,RJ
204464,2201914,Talíria Petrone,PSOL,RJ
204464,2201913,Talíria Petrone,PSOL,RJ
204416,2201912,Sanderson,PSL,RS
204464,2201911,Talíria Petrone,PSOL,RJ
204464,2201910,Talíria Petrone,PSOL,RJ
152605,2201909,Glauber Braga,PSOL,RJ
152605,2201908,Glauber Braga,PSOL,RJ
152605,2201907,Glauber Braga,PSOL,RJ
152605,2201906,Glauber Braga,PSOL,RJ
152605,2201905,Glauber Braga,PSOL,RJ
152605,2201904,Glauber Braga,PSOL,RJ
152605,2201903,Glauber Braga,PSOL,RJ
152605,2201902,Glauber Braga,PSOL,RJ
152605,2201901,Glauber Braga,PSOL,RJ
152605,2201900,Glauber Braga,PSOL,RJ
152605,2201899,Glauber Braga,PSOL,RJ
152605,2201898,Glauber Braga,PSOL,RJ
152605,2201897,Glauber Braga,PSOL,RJ
204416,2201896,Sanderson,PSL,RS
178986,2201895,Nilto Tatto,PT,SP
178986,2201894,Nilto Tatto,PT,SP
178986,2201893,Nilto Tatto,PT,SP
178986,2201892,Nilto Tatto,PT,SP
178986,2201891,Nilto Tatto,PT,SP
178986,2201890,Nilto Tatto,PT,SP
178986,2201889,Nilto Tatto,PT,SP
178986,2201888,Nilto Tatto,PT,SP
178986,2201887,Nilto Tatto,PT,SP
