id_parlamentar_voz,id_partido,id_tema,faltou,partido_liberou,nao_seguiu,seguiu,aderencia
1109429,36846,99,1,15,0,0,-1
1115746,36793,99,2,14,0,0,-1
1146788,36793,99,9,15,0,0,-1
1168175,37904,99,1,1,0,0,-1
1178887,36779,99,3,13,0,0,-1
1204427,36793,99,0,16,0,0,-1
1204432,36846,99,0,16,0,0,-1
1204448,37902,99,1,17,0,0,-1
1204448,36852,99,9,66,0,0,-1
1204463,36824,99,4,12,0,0,-1
1204510,36793,99,2,16,0,0,-1
1204517,36801,99,3,20,0,0,-1
1204554,36793,99,1,15,0,0,-1
1204567,36824,99,1,15,0,0,-1
174141,36844,99,18,0,0,0,-1
174459,36832,99,7,1,62,23,0.27058823529411763
1160518,36763,99,8,37,33,15,0.3125
1161550,36832,99,35,2,34,22,0.39285714285714285
1204371,36832,99,15,2,46,30,0.39473684210526316
1204366,36832,99,9,2,48,34,0.4146341463414634
1204543,36832,99,11,1,44,37,0.45679012345679015
1178953,36834,99,20,9,32,32,0.5
1204385,36833,99,39,32,11,11,0.5
1204534,36786,99,44,10,19,20,0.5128205128205128
1204553,36898,99,22,31,18,22,0.55
169871,36896,99,18,28,21,26,0.5531914893617021
1204393,36844,99,22,0,31,40,0.5633802816901409
1204397,36763,99,20,29,19,25,0.5681818181818182
1178931,36832,99,32,2,25,34,0.576271186440678
174273,36832,99,42,1,21,29,0.58
1204515,36898,99,9,43,16,25,0.6097560975609756
174200,36763,99,16,18,16,25,0.6097560975609756
1204403,36786,99,27,9,22,35,0.6140350877192983
1204525,36832,99,9,0,30,54,0.6428571428571429
1204530,36832,99,10,1,29,53,0.6463414634146342
1178835,36786,99,12,11,24,46,0.657142857142857
1178939,36763,99,52,23,6,12,0.6666666666666665
174585,37906,99,16,19,19,39,0.6724137931034483
1160655,37903,99,24,3,21,45,0.6818181818181818
1160589,36835,99,79,1,4,9,0.6923076923076923
172442,36832,99,27,1,20,45,0.6923076923076923
1204570,36801,99,8,65,3,7,0.7
1204435,36786,99,29,8,16,40,0.7142857142857143
1204499,36832,99,7,1,24,61,0.7176470588235294
1160552,36834,99,40,6,13,34,0.723404255319149
1204571,36786,99,32,10,14,37,0.7254901960784313
1177282,36786,99,38,6,13,36,0.7346938775510204
1204430,37903,99,22,3,18,50,0.7352941176470589
1204353,36815,99,51,15,7,20,0.7407407407407408
1204575,36786,99,36,10,12,35,0.7446808510638298
1178920,36896,99,33,20,10,30,0.75
1204472,36896,99,28,22,10,33,0.7674418604651163
1160601,36896,99,16,27,11,39,0.78
1204488,36851,99,2,36,12,43,0.7818181818181819
168720,36786,99,12,10,15,56,0.7887323943661971
1178882,37903,99,73,1,4,15,0.7894736842105263
1204405,36832,99,15,2,16,60,0.7894736842105263
1204505,36815,99,13,18,13,49,0.7903225806451613
1160653,36896,99,41,18,7,27,0.7941176470588235
1204383,36851,99,25,24,9,35,0.7954545454545454
1141531,36835,99,17,18,11,47,0.8103448275862069
1205476,36834,99,5,8,15,65,0.8125
1204359,36896,99,9,25,11,48,0.8135593220338984
1204466,36835,99,32,18,8,35,0.813953488372093
1204573,36834,99,9,8,14,62,0.8157894736842105
1178925,36844,99,33,0,11,49,0.8166666666666668
1141518,37904,99,54,10,5,24,0.8275862068965517
1178881,36896,99,35,17,7,34,0.8292682926829268
1178884,36899,99,31,21,7,34,0.8292682926829268
1160635,36835,99,21,18,9,45,0.8333333333333335
1204500,36845,99,28,23,7,35,0.8333333333333335
1141523,36899,99,15,23,9,46,0.8363636363636363
1204360,36786,99,2,11,13,67,0.8375
174400,36844,99,68,0,4,21,0.84
1178989,36896,99,43,18,5,27,0.84375
174419,36832,99,60,1,5,27,0.84375
173696,37903,99,17,3,11,62,0.8493150684931507
1178959,37903,99,44,2,7,40,0.851063829787234
1206231,36832,99,5,0,13,75,0.8522727272727273
1178929,36896,99,14,24,8,47,0.8545454545454545
173486,36786,99,30,8,8,47,0.8545454545454545
1160510,36898,99,62,17,2,12,0.8571428571428571
1204486,36786,99,19,8,2,12,0.8571428571428571
1204487,36763,99,19,31,6,37,0.8604651162790699
173460,36786,99,39,11,6,37,0.8604651162790699
1204391,36896,99,56,8,4,25,0.8620689655172413
1204437,36815,99,28,13,7,45,0.8653846153846154
1209189,36844,99,15,0,8,52,0.8666666666666667
1197438,36898,99,4,42,6,41,0.872340425531915
1178896,36899,99,55,14,3,21,0.875
190201,36845,99,17,20,7,49,0.875
1160553,36834,99,28,8,7,50,0.8771929824561403
1204495,36844,99,11,0,10,72,0.878048780487805
1204537,36851,99,18,34,5,36,0.878048780487805
1178874,36786,99,27,8,7,51,0.8793103448275862
1162332,37906,99,23,20,6,44,0.88
1204418,36815,99,7,19,8,59,0.8805970149253731
174467,36786,99,43,8,5,37,0.8809523809523809
1164360,37905,99,15,19,7,52,0.8813559322033897
1178858,37903,99,6,2,10,75,0.8823529411764706
1178977,36835,99,22,20,6,45,0.8823529411764706
1178842,36832,99,22,2,8,61,0.8840579710144928
1160640,36763,99,29,29,4,31,0.8857142857142857
1160666,36786,99,49,9,4,31,0.8857142857142857
173441,36815,99,46,12,4,31,0.8857142857142857
173891,36899,99,23,17,6,47,0.8867924528301887
1191923,36786,99,21,10,7,55,0.8870967741935484
1204361,36899,99,19,20,6,48,0.8888888888888888
173586,36832,99,19,1,8,65,0.8904109589041096
1178969,36834,99,42,5,5,41,0.8913043478260869
1141508,36832,99,8,1,9,75,0.8928571428571429
1204529,37906,99,17,20,6,50,0.8928571428571429
1204451,36837,99,5,3,9,76,0.8941176470588236
1178912,36835,99,35,20,4,34,0.8947368421052632
1178983,37906,99,5,21,7,60,0.8955223880597015
1204370,36844,99,26,0,7,60,0.8955223880597015
1141391,37905,99,24,19,5,45,0.9
1160598,36786,99,34,9,5,45,0.9
1178948,37903,99,51,2,4,36,0.9
1204440,37903,99,9,3,8,73,0.9012345679012346
1160575,36844,99,32,0,6,55,0.901639344262295
1160639,36769,99,38,14,4,37,0.9024390243902439
1133810,36845,99,12,19,6,56,0.9032258064516128
1204567,37906,99,8,7,6,56,0.9032258064516128
167138,37903,99,61,1,3,28,0.9032258064516128
1204354,37906,99,11,19,6,57,0.9047619047619048
1178833,36834,99,35,5,5,48,0.9056603773584907
1204400,36837,99,25,3,6,59,0.9076923076923077
1141458,37906,99,66,5,2,20,0.9090909090909091
1178952,36899,99,17,21,5,50,0.9090909090909091
1193726,36833,99,16,33,4,40,0.9090909090909091
1204550,37907,99,0,5,1,10,0.9090909090909091
1141552,36899,99,27,5,3,31,0.9117647058823529
1160534,37906,99,4,21,6,62,0.9117647058823529
1160674,36815,99,50,9,3,31,0.9117647058823529
174044,36845,99,20,16,5,52,0.9122807017543859
190842,36845,99,11,25,5,52,0.9122807017543859
173604,36844,99,35,0,5,53,0.9137931034482759
174160,36844,99,35,0,5,53,0.9137931034482759
1178857,36844,99,23,0,6,64,0.9142857142857143
1204536,36769,99,24,22,4,43,0.9148936170212765
1109429,36815,99,38,3,3,33,0.9166666666666665
1204572,36815,99,15,18,5,55,0.9166666666666665
1160535,36844,99,32,0,5,56,0.9180327868852458
1204531,37903,99,4,3,7,79,0.9186046511627908
1141421,37903,99,54,2,3,34,0.918918918918919
1204549,37903,99,16,3,6,68,0.918918918918919
1160976,37906,99,9,22,5,57,0.9193548387096775
1141405,36899,99,21,22,4,46,0.92
1151208,37903,99,41,2,4,46,0.92
1178843,36834,99,37,6,4,46,0.92
1204436,36899,99,52,16,2,23,0.92
1178951,36832,99,42,0,4,47,0.9215686274509803
1143632,36834,99,50,4,3,36,0.923076923076923
1178871,37903,99,40,1,4,48,0.923076923076923
1204474,36899,99,7,21,5,60,0.923076923076923
1204496,36835,99,5,23,5,60,0.923076923076923
1204518,37907,99,7,34,4,48,0.923076923076923
1204541,36786,99,18,10,5,60,0.923076923076923
173788,37903,99,53,1,3,36,0.923076923076923
1160569,36844,99,40,0,4,49,0.9245283018867925
1160651,36899,99,18,22,4,49,0.9245283018867925
1178956,36835,99,37,16,3,37,0.925
1204508,36896,99,31,22,3,37,0.925
1160587,36834,99,4,8,6,75,0.9259259259259259
192699,37903,99,37,2,4,50,0.9259259259259259
1178829,37906,99,6,19,5,63,0.9264705882352942
1204373,36815,99,6,19,5,63,0.9264705882352942
1166402,37906,99,37,15,3,38,0.926829268292683
1178987,36779,99,42,10,3,38,0.926829268292683
1178895,36834,99,31,7,4,51,0.9272727272727272
1178866,36844,99,65,0,2,26,0.9285714285714286
1188097,36844,99,12,0,3,39,0.9285714285714286
174075,36899,99,45,20,2,26,0.9285714285714286
1132504,36844,99,22,0,5,66,0.9295774647887324
1160599,37903,99,33,3,4,53,0.9298245614035088
1178921,37906,99,38,12,3,40,0.9302325581395349
1204550,37906,99,27,7,3,40,0.9302325581395349
1204369,36837,99,4,2,6,81,0.9310344827586207
1204455,36837,99,3,3,6,81,0.9310344827586207
1204456,36899,99,15,20,4,54,0.9310344827586207
174305,36835,99,52,12,2,27,0.9310344827586207
1204465,36834,99,12,8,5,68,0.9315068493150684
1198197,36898,99,11,38,3,41,0.9318181818181818
1204454,36837,99,2,3,6,82,0.9318181818181818
1204545,36837,99,2,3,6,82,0.9318181818181818
174356,36815,99,34,15,3,41,0.9318181818181818
181297,36837,99,2,3,6,82,0.9318181818181818
1171619,36844,99,34,0,4,55,0.9322033898305083
1204450,37903,99,16,3,5,69,0.9324324324324325
1204526,36837,99,16,3,5,69,0.9324324324324325
1178886,36769,99,28,20,3,42,0.9333333333333332
1204522,36834,99,8,9,5,71,0.9342105263157895
1141464,36844,99,32,0,4,57,0.9344262295081969
1157130,36786,99,37,10,3,43,0.9347826086956522
174079,36899,99,28,19,3,43,0.9347826086956522
174299,36786,99,38,9,3,43,0.9347826086956522
1160512,37904,99,54,8,2,29,0.9354838709677419
1198783,36845,99,7,24,4,58,0.9354838709677419
173466,37905,99,12,19,4,58,0.9354838709677419
1178861,37903,99,14,0,5,74,0.9367088607594937
1141417,37906,99,46,15,2,30,0.9375
1160592,36844,99,61,0,2,30,0.9375
1204374,36837,99,10,3,5,75,0.9375
1204547,36837,99,10,3,5,75,0.9375
173482,36844,99,29,0,4,60,0.9375
1178927,36832,99,27,1,4,61,0.9384615384615383
1178928,37906,99,7,21,4,61,0.9384615384615383
1178985,37906,99,8,20,4,61,0.9384615384615383
1178993,36769,99,6,22,4,61,0.9384615384615383
1194260,36845,99,4,24,4,61,0.9384615384615383
1204485,37906,99,8,20,4,61,0.9384615384615383
1204554,37906,99,5,7,4,61,0.9384615384615383
1204364,37904,99,9,18,4,62,0.9393939393939393
1204379,36763,99,29,31,2,31,0.9393939393939393
174156,36844,99,27,0,4,62,0.9393939393939393
1160558,37906,99,35,8,3,47,0.94
1204559,36844,99,43,0,3,47,0.94
1178889,36844,99,26,0,4,63,0.9402985074626866
1204357,36835,99,5,21,4,63,0.9402985074626866
1204389,36832,99,7,2,5,79,0.9404761904761905
1204480,36844,99,25,0,4,64,0.9411764705882352
174052,37906,99,21,21,3,48,0.9411764705882352
1204367,36837,99,4,3,5,81,0.9418604651162791
1171617,36844,99,24,0,4,65,0.9420289855072465
1204412,36769,99,20,21,3,49,0.9423076923076923
1204425,36815,99,26,15,3,49,0.9423076923076923
1204428,36844,99,58,0,2,33,0.9428571428571427
1204489,36786,99,13,10,4,66,0.9428571428571427
1204517,37906,99,17,0,3,50,0.9433962264150944
1204513,36837,99,1,3,5,84,0.9438202247191011
1141408,36815,99,28,11,3,51,0.9444444444444444
1204363,36833,99,3,36,3,51,0.9444444444444444
1204463,36834,99,19,4,3,51,0.9444444444444444
1204477,36837,99,20,1,4,68,0.9444444444444444
1204497,36834,99,12,9,4,68,0.9444444444444444
1205550,36815,99,5,16,4,68,0.9444444444444444
173772,36899,99,19,20,3,51,0.9444444444444444
192346,36837,99,38,1,3,51,0.9444444444444444
1204406,37903,99,17,3,4,69,0.9452054794520548
1204479,36837,99,18,2,4,69,0.9452054794520548
1141459,37906,99,19,19,3,52,0.9454545454545454
174574,36834,99,13,7,3,52,0.9454545454545454
1133968,36786,99,47,9,2,35,0.9459459459459459
1204562,36834,99,10,9,4,70,0.9459459459459459
175431,36845,99,46,10,2,35,0.9459459459459459
1178839,36899,99,23,14,3,53,0.9464285714285714
1178994,36899,99,22,15,3,53,0.9464285714285714
1141422,36769,99,35,20,2,36,0.9473684210526315
1141450,36834,99,30,6,3,54,0.9473684210526315
1204546,36837,99,34,2,3,54,0.9473684210526315
1205548,36839,99,36,0,3,54,0.9473684210526315
166179,36769,99,13,23,3,54,0.9473684210526315
174159,36844,99,55,0,2,36,0.9473684210526315
174376,36844,99,36,0,3,54,0.9473684210526315
1204514,36837,99,13,3,4,73,0.948051948051948
1204544,36837,99,13,3,4,73,0.948051948051948
1160667,37903,99,53,1,2,37,0.9487179487179486
1204419,36833,99,23,31,2,37,0.9487179487179486
1204476,36898,99,16,38,2,37,0.9487179487179486
1204557,36834,99,29,5,3,56,0.9491525423728814
174439,36786,99,26,8,3,56,0.9491525423728814
1178910,36834,99,5,9,4,75,0.949367088607595
1204524,37903,99,12,2,4,75,0.949367088607595
1160538,36844,99,33,0,3,57,0.95
1204431,36899,99,10,23,3,57,0.95
1204576,36815,99,18,15,3,57,0.95
166828,37903,99,53,0,2,38,0.95
173531,36839,99,12,0,4,77,0.9506172839506174
1204395,36769,99,15,17,3,58,0.9508196721311475
1204433,37905,99,22,9,3,59,0.9516129032258065
1204399,37903,99,7,3,4,79,0.9518072289156626
1204483,36832,99,9,1,4,79,0.9518072289156626
1179001,36899,99,7,23,3,60,0.9523809523809522
1204560,36835,99,31,20,2,40,0.9523809523809522
1204376,36837,99,8,0,4,81,0.9529411764705881
1204521,36837,99,5,3,4,81,0.9529411764705881
1146307,37903,99,27,2,3,61,0.953125
1204512,36837,99,4,3,4,82,0.9534883720930233
1204538,36845,99,28,22,2,41,0.9534883720930233
173701,36844,99,50,0,2,41,0.9534883720930233
1160604,36844,99,28,0,3,62,0.9538461538461539
1178909,36769,99,20,8,3,62,0.9538461538461539
1115746,37906,99,4,7,3,63,0.9545454545454546
1160508,36844,99,27,0,3,63,0.9545454545454546
1160559,36899,99,35,14,2,42,0.9545454545454546
1160600,36769,99,31,18,2,42,0.9545454545454546
1178937,37906,99,30,19,2,42,0.9545454545454546
1204510,37903,99,8,1,3,63,0.9545454545454546
1204471,36835,99,5,20,3,65,0.9558823529411765
1178962,36815,99,29,18,2,44,0.9565217391304348
1204414,36815,99,7,16,3,67,0.9571428571428572
1204548,36837,99,22,1,3,67,0.9571428571428572
174571,36844,99,23,0,3,67,0.9571428571428572
1160619,36834,99,14,7,3,69,0.9583333333333335
1204381,36769,99,24,21,2,46,0.9583333333333335
1204427,37906,99,22,7,2,46,0.9583333333333335
1204449,36837,99,19,2,3,69,0.9583333333333335
1204481,37906,99,23,22,2,46,0.9583333333333335
1141513,36769,99,21,23,2,47,0.9591836734693877
1178981,36899,99,22,22,2,47,0.9591836734693877
1136811,37903,99,16,3,3,71,0.9594594594594593
1178873,36844,99,19,0,3,71,0.9594594594594593
1204507,36837,99,16,3,3,71,0.9594594594594593
1204390,37903,99,14,3,3,73,0.9605263157894737
1112437,36899,99,30,12,2,49,0.9607843137254902
1141439,36786,99,31,11,2,49,0.9607843137254902
1141553,36835,99,23,19,2,49,0.9607843137254902
1160588,36834,99,36,6,2,49,0.9607843137254902
1204420,36837,99,14,2,3,74,0.961038961038961
1204492,36844,99,16,0,3,74,0.961038961038961
1204362,36834,99,7,8,3,75,0.9615384615384616
1160610,36844,99,14,0,3,76,0.9620253164556962
1122974,36845,99,20,20,2,51,0.9622641509433962
1141427,36899,99,18,22,2,51,0.9622641509433962
1179587,36837,99,38,2,2,51,0.9622641509433962
1204421,36835,99,23,17,2,51,0.9622641509433962
1204467,36844,99,40,0,2,51,0.9622641509433962
1204446,36837,99,12,1,3,77,0.9625
1204484,36837,99,10,3,3,77,0.9625
1121948,37903,99,9,3,3,78,0.9629629629629629
1204452,36837,99,10,2,3,78,0.9629629629629629
1204387,36834,99,2,9,3,79,0.9634146341463414
1204394,36832,99,9,2,3,79,0.9634146341463414
1204442,36837,99,9,2,3,79,0.9634146341463414
1204520,36837,99,9,2,3,79,0.9634146341463414
1178961,36835,99,16,22,2,53,0.9636363636363636
1178992,36835,99,21,17,2,53,0.9636363636363636
1204386,36769,99,15,23,2,53,0.9636363636363636
1204392,36834,99,32,6,2,53,0.9636363636363636
1204490,36837,99,7,3,3,80,0.963855421686747
1204377,37905,99,24,13,2,54,0.9642857142857143
1204462,36837,99,7,2,3,81,0.9642857142857143
1204478,36899,99,45,20,1,27,0.9642857142857143
1204511,36769,99,43,22,1,27,0.9642857142857143
174784,36839,99,37,0,2,54,0.9642857142857143
1204388,36837,99,6,2,3,82,0.9647058823529412
1141398,36844,99,36,0,2,55,0.9649122807017544
174352,36835,99,15,21,2,55,0.9649122807017544
1204460,36837,99,4,3,3,83,0.9651162790697676
1146788,37903,99,39,1,1,28,0.9655172413793103
1204561,36832,99,5,1,3,84,0.9655172413793103
1207176,36835,99,4,21,2,56,0.9655172413793103
1204438,37906,99,13,21,2,57,0.9661016949152542
1204447,36834,99,29,5,2,57,0.9661016949152542
1204459,36899,99,10,24,2,57,0.9661016949152542
1204351,36837,99,2,2,3,86,0.9662921348314607
1178908,36834,99,31,2,2,58,0.9666666666666667
1178996,36899,99,10,23,2,58,0.9666666666666667
1204410,36845,99,43,20,1,29,0.9666666666666667
174283,36844,99,32,0,2,59,0.9672131147540983
1178964,36832,99,29,2,2,60,0.967741935483871
1204404,36835,99,9,22,2,60,0.967741935483871
1204533,36786,99,20,11,2,60,0.967741935483871
1204469,36815,99,14,16,2,61,0.9682539682539683
1141470,36844,99,29,0,2,62,0.96875
1160527,37903,99,60,1,1,31,0.96875
174749,36899,99,39,22,1,31,0.96875
1141428,36834,99,57,3,1,32,0.9696969696969697
1178831,37903,99,25,2,2,64,0.9696969696969697
1205863,36837,99,14,3,2,64,0.9696969696969697
174212,36769,99,19,0,1,32,0.9696969696969697
1135054,37906,99,5,21,2,65,0.9701492537313433
1141335,36844,99,26,0,2,65,0.9701492537313433
1207309,36837,99,13,2,2,66,0.9705882352941176
174655,36835,99,39,20,1,33,0.9705882352941176
1204426,36844,99,24,0,2,67,0.9710144927536232
1204439,37904,99,6,18,2,67,0.9710144927536232
1204535,36839,99,24,0,2,67,0.9710144927536232
1178934,36763,99,32,26,1,34,0.9714285714285714
1204380,37903,99,20,2,2,69,0.971830985915493
193083,37903,99,20,2,2,69,0.971830985915493
1108338,37903,99,18,3,2,70,0.9722222222222221
1116379,36834,99,13,8,2,70,0.9722222222222221
1178986,36844,99,21,0,2,70,0.9722222222222221
1204416,36837,99,19,2,2,70,0.9722222222222221
1204503,36844,99,21,0,2,70,0.9722222222222221
1204540,36815,99,3,18,2,70,0.9722222222222221
174262,36835,99,48,9,1,35,0.9722222222222221
174383,37906,99,48,9,1,35,0.9722222222222221
1204422,36815,99,3,17,2,71,0.9726027397260275
1178947,36769,99,41,15,1,36,0.972972972972973
1204539,36899,99,36,20,1,36,0.972972972972973
1204569,36837,99,15,3,2,73,0.9733333333333334
1160532,36769,99,38,17,1,37,0.9736842105263157
1178970,36844,99,16,0,2,75,0.9740259740259741
1204378,36837,99,14,2,2,75,0.9740259740259741
1204398,36837,99,13,3,2,75,0.9740259740259741
1204411,36837,99,14,2,2,75,0.9740259740259741
1204555,36844,99,16,0,2,75,0.9740259740259741
1164359,36837,99,53,1,1,38,0.9743589743589743
1204565,36837,99,12,2,2,77,0.9746835443037974
1141411,36786,99,45,8,1,39,0.975
1195866,36763,99,18,35,1,39,0.975
174270,36833,99,23,30,1,39,0.975
1204444,36837,99,11,1,2,79,0.9753086419753086
1178863,36763,99,12,16,1,40,0.975609756097561
1204429,36832,99,9,2,2,80,0.975609756097561
1204473,36837,99,49,3,1,40,0.975609756097561
176874,36839,99,11,0,2,80,0.975609756097561
1178966,36835,99,34,17,1,41,0.9761904761904762
1178997,36899,99,29,22,1,41,0.9761904761904762
1204407,36839,99,9,0,2,82,0.9761904761904762
1204482,36833,99,23,28,1,41,0.9761904761904762
173433,36844,99,51,0,1,41,0.9761904761904762
1160528,36832,99,7,1,2,83,0.9764705882352941
1204558,36832,99,6,2,2,83,0.9764705882352941
174848,36779,99,35,15,1,42,0.9767441860465115
1196358,36837,99,3,3,2,85,0.9770114942528736
1133439,36786,99,39,10,1,43,0.9772727272727273
1204352,36832,99,3,2,2,86,0.9772727272727273
1204542,36832,99,3,2,2,86,0.9772727272727273
1178860,36769,99,30,18,1,44,0.9777777777777777
1178879,37904,99,34,14,1,44,0.9777777777777777
1178954,36899,99,30,18,1,44,0.9777777777777777
1178975,36899,99,32,16,1,44,0.9777777777777777
1178922,36832,99,46,1,1,45,0.9782608695652173
1160642,37907,99,28,18,1,46,0.9787234042553191
1178972,37905,99,46,0,1,46,0.9787234042553191
1204574,37906,99,27,19,1,46,0.9787234042553191
1141555,36815,99,32,13,1,47,0.9791666666666665
192102,36769,99,22,23,1,47,0.9791666666666665
1160758,36835,99,33,11,1,48,0.9795918367346939
1204566,37907,99,10,34,1,48,0.9795918367346939
1204504,36834,99,38,4,1,50,0.9803921568627451
1204556,37906,99,20,22,1,50,0.9803921568627451
174371,36844,99,42,0,1,50,0.9803921568627451
1160570,37903,99,39,2,1,51,0.9807692307692306
1204494,37907,99,5,36,1,51,0.9807692307692306
1160645,36835,99,21,19,1,52,0.9811320754716981
173943,36779,99,23,16,1,53,0.9814814814814815
1178990,36835,99,17,21,1,54,0.9818181818181819
174090,37903,99,36,2,1,54,0.9818181818181819
1160632,37904,99,25,12,1,55,0.9821428571428571
174398,36844,99,36,0,1,56,0.9824561403508771
1141488,36844,99,35,0,1,57,0.9827586206896551
1160545,36769,99,13,22,1,57,0.9827586206896551
174471,36834,99,31,4,1,57,0.9827586206896551
1204355,37905,99,13,20,1,59,0.9833333333333333
1204453,36844,99,33,0,1,59,0.9833333333333333
1205865,36834,99,27,6,1,59,0.9833333333333333
173801,36779,99,17,16,1,59,0.9833333333333333
192776,36834,99,26,6,1,60,0.9836065573770492
1160673,37906,99,11,20,1,61,0.9838709677419355
1204464,36839,99,31,0,1,61,0.9838709677419355
1139285,36832,99,28,2,1,62,0.9841269841269841
1143084,37904,99,14,16,1,62,0.9841269841269841
1204368,36837,99,29,1,1,62,0.9841269841269841
174161,36844,99,29,0,1,63,0.984375
181055,36779,99,13,16,1,63,0.984375
1204372,36815,99,11,17,1,64,0.9846153846153847
1152610,36815,99,8,18,1,66,0.9850746268656717
1204432,37904,99,8,2,1,66,0.9850746268656717
1204409,36835,99,1,23,1,68,0.9855072463768118
1204415,36837,99,21,3,1,68,0.9855072463768118
1204491,36815,99,7,17,1,68,0.9855072463768118
1204356,36815,99,3,18,1,71,0.9861111111111112
1160556,36844,99,20,0,1,72,0.9863013698630136
1204458,36837,99,12,3,1,77,0.9871794871794873
1152605,36839,99,4,0,1,88,0.9887640449438202
1107283,36844,99,79,0,0,14,1
1122158,36769,99,45,21,0,27,1
1134812,36839,99,17,0,0,76,1
1137070,37906,99,49,13,0,31,1
1141401,36899,99,21,1,0,5,1
1141431,36769,99,34,21,0,38,1
1141434,36899,99,31,22,0,40,1
1141516,36835,99,40,12,0,41,1
1150418,36815,99,20,15,0,58,1
1154178,36815,99,24,18,0,51,1
1156190,37901,99,6,7,0,80,1
1159237,36844,99,74,0,0,19,1
1160511,36832,99,30,0,0,63,1
1160531,36815,99,57,9,0,27,1
1160541,37903,99,49,1,0,43,1
1160591,37906,99,78,0,0,15,1
1160641,36779,99,27,16,0,50,1
1160665,37904,99,49,13,0,31,1
1160669,37904,99,44,14,0,35,1
1171623,36899,99,13,22,0,58,1
1178832,36851,99,45,15,0,33,1
1178836,36769,99,16,20,0,57,1
1178854,36769,99,71,9,0,13,1
1178863,36762,99,5,14,0,5,1
1178876,36835,99,19,20,0,54,1
1178901,36769,99,4,0,0,6,1
1178916,37905,99,28,14,0,51,1
1178924,37906,99,0,22,0,1,1
1178930,36834,99,21,8,0,64,1
1178933,36899,99,14,21,0,58,1
1178945,36815,99,29,19,0,45,1
1178946,37906,99,87,1,0,5,1
1179000,36837,99,3,0,0,7,1
1204358,36835,99,21,21,0,51,1
1204365,37901,99,6,7,0,80,1
1204375,36898,99,37,24,0,32,1
1204382,36837,99,10,1,0,82,1
1204396,36834,99,22,5,0,66,1
1204408,37904,99,19,16,0,58,1
1204413,37907,99,8,4,0,12,1
1204413,36824,99,9,55,0,5,1
1204423,36833,99,29,26,0,38,1
1204434,37904,99,14,17,0,62,1
1204441,36833,99,17,30,0,46,1
1204457,36769,99,11,23,0,59,1
1204461,37901,99,8,4,0,81,1
1204468,36886,99,21,37,0,35,1
1204475,37904,99,12,18,0,63,1
1204498,36769,99,16,17,0,60,1
1204501,36844,99,53,0,0,40,1
1204502,36837,99,13,3,0,77,1
1204506,36815,99,57,12,0,24,1
1204509,36839,99,21,0,0,72,1
1204516,37901,99,9,6,0,78,1
1204519,37901,99,2,6,0,85,1
1204523,37901,99,3,7,0,83,1
1204527,36769,99,45,15,0,33,1
1204528,37901,99,3,6,0,84,1
1204532,37901,99,0,7,0,86,1
1204551,37904,99,18,16,0,59,1
1204552,36801,99,3,77,0,13,1
1204563,37906,99,27,19,0,47,1
1204564,36793,99,39,45,0,9,1
1204570,37906,99,0,0,0,10,1
173808,36834,99,8,0,0,10,1
174043,37906,99,65,12,0,16,1
174057,36779,99,18,16,0,59,1
174060,36779,99,38,17,0,38,1
174158,36786,99,68,3,0,22,1
174317,36834,99,27,5,0,61,1
174319,36845,99,7,1,0,8,1
174366,36815,99,68,11,0,14,1
174399,36769,99,7,0,0,3,1
174478,36837,99,82,1,0,10,1
174537,37903,99,61,2,0,30,1
174554,37906,99,36,14,0,43,1
174646,36835,99,62,7,0,24,1
174693,36769,99,80,9,0,4,1
198057,36815,99,11,16,0,66,1
174141,0,99,18,0,0,0,-1
1107283,0,99,79,1,13,0,0
1178887,0,99,3,7,6,0,0
1160592,0,99,61,12,19,1,0.05
1178866,0,99,65,8,19,1,0.05
1139285,0,99,28,15,46,4,0.08
1204486,0,99,19,11,10,1,0.09090909090909091
1204464,0,99,31,19,39,4,0.09302325581395349
174400,0,99,68,4,19,2,0.09523809523809523
1160641,0,99,27,20,41,5,0.10869565217391304
1204558,0,99,6,23,57,7,0.109375
1178922,0,99,46,11,32,4,0.1111111111111111
1141488,0,99,35,15,38,5,0.11627906976744186
1188097,0,99,12,8,30,4,0.1176470588235294
174060,0,99,38,15,35,5,0.125
1178964,0,99,29,17,41,6,0.1276595744680851
1204533,0,99,20,20,46,7,0.1320754716981132
1160528,0,99,7,20,57,9,0.13636363636363635
1204428,0,99,58,13,19,3,0.13636363636363635
1160604,0,99,28,16,42,7,0.14285714285714285
1178857,0,99,23,15,47,8,0.14545454545454545
1205548,0,99,36,16,35,6,0.14634146341463414
1204352,0,99,3,23,57,10,0.14925373134328357
1160569,0,99,40,13,34,6,0.15
1178873,0,99,19,16,49,9,0.15517241379310345
1160538,0,99,33,15,38,7,0.15555555555555556
174439,0,99,26,16,43,8,0.1568627450980392
1204483,0,99,9,21,53,10,0.15873015873015872
173482,0,99,29,14,42,8,0.16
1178986,0,99,21,16,47,9,0.16071428571428573
1204394,0,99,9,22,52,10,0.16129032258064516
1152605,0,99,4,22,56,11,0.16417910447761194
1204501,0,99,53,10,25,5,0.16666666666666663
1204561,0,99,5,22,55,11,0.16666666666666663
1204389,0,99,7,22,53,11,0.171875
1204407,0,99,9,20,53,11,0.171875
1204495,0,99,11,18,53,11,0.171875
173801,0,99,17,18,48,10,0.1724137931034483
1204426,0,99,24,17,43,9,0.17307692307692307
